,id,genreId,gradeId,text
622,648,5,7,"Still, as it grew, it complained: ""Oh! how I wish I were as tall as the other trees; then I would spread out my branches on every side, and my crown would overlook the wide world around. I should have the birds building their nests on my boughs, and when the wind blew, I should bow with stately dignity, like my tall companions.""

So discontented was the tree, that it took no pleasure in the warm sunshine, the birds, or the rosy clouds that floated over it morning and evening.
"
623,649,5,7,"Life was very gay in the great town where he lived; hosts of strangers came to visit it every day, and among them one day two swindlers. They gave themselves out as weavers, and said that they knew how to weave the most beautiful stuffs imaginable. Not only were the colours and patterns unusually fine, but the clothes that were made of the stuffs had the peculiar quality of becoming invisible to every person who was not fit for the office he held, or if he was impossibly dull.

""Those must be splendid clothes,"" thought the Emperor. ""By wearing them I should be able to discover which men in my kingdom are unfitted for their posts. I shall distinguish the wise men from the fools. Yes, I certainly must order some of that stuff to be woven for me.""

He paid the two swindlers a lot of money in advance so that they might begin their work at once.
"
624,650,5,7,"And then she took two flowers out of her wreath and kissed them, and they shone first like silver and then like gold, and as she placed them on the heads of the old people, each flower became a golden crown. And there they sat like a king and queen under the sweet-scented tree, which still looked like an elder bush. Then he related to his old wife the story of the Elder-tree Mother, just as he had heard it told when he was a little boy, and they both fancied it very much like their own story, especially in parts which they liked the best.

""Well, and so it is,"" said the little maiden in the tree. ""Some call me Elder Mother, others a dryad, but my real name is Memory. It is I who sit in the tree as it grows and grows.”
"
625,651,5,7,"But Ole-Luk-Oie does not wish to hurt them. He is very fond of children and only wants them to be quiet that he may tell them pretty stories, and he knows they never are quiet until they are in bed and asleep. Ole-Luk-Oie seats himself upon the bed as soon as they are asleep. He is nicely dressed; his coat is made of silken stuff, it is impossible to say of what color, for it changes from green to red and from red to blue as he turns from side to side. Under each arm he carries an umbrella. One of them, with pictures on the inside, he spreads over good children, and then they dream the most charming stories. But the other umbrella has no pictures, and this he holds over the naughty children, so that they sleep heavily and wake in the morning without having dreamed at all.
"
626,652,5,8,"Then they drove to the castle, in which were lofty halls and splendid drawing-rooms. Pure white curtains fluttered before the open windows, and beautiful flowers stood in transparent vases. In one of them, which looked as if it had been cut out of newly fallen snow, the apple branch was placed among some fresh light twigs of beech. It was a charming sight. And the branch became proud, which was very much like human nature.

People of every description entered the room, and according to their position in society so dared they to express their admiration. Some few said nothing, others expressed too much, and the apple branch very soon got to understand that there was as much difference in the characters of human beings as in those of plants and flowers. Some are all for pomp and parade, others have a great deal to do to maintain their own importance, while the rest might be spared without much loss to society.

So thought the apple branch as he stood before the open window, from which he could see out over gardens and fields, where there were flowers and plants enough for him to think and reflect upon—some rich and beautiful, some poor and humble indeed.

""Poor despised herbs,"" said the apple branch; ""there is really a difference between them and such as I am. How unhappy they must be if they could feel as those in my position do! There is a difference indeed, and so there ought to be, or we should all be equals.""
"
627,653,12,8,"Did you ever hear the story of the old street lamp? It is not remarkably interesting, but for once you may as well listen to it.

It was a most respectable old lamp, which had seen many, many years of service and now was to retire with a pension. It was this very evening at its post for the last time, giving light to the street. Its feelings were something like those of an old dancer at the theater who is dancing for the last time and knows that on the morrow she will be in her garret, alone and forgotten.

The lamp had very great anxiety about the next day, for it knew that it had to appear for the first time at the town hall to be inspected by the mayor and the council, who were to decide whether it was fit for further service; whether it was good enough to be used to light the inhabitants of one of the suburbs, or in the country, at some factory. If the lamp could not be used for one of these purposes, it would be sent at once to an iron foundry to be melted down. In this latter case it might be turned into anything, and it wondered very much whether it would then be able to remember that it had once been a street lamp. This troubled it exceedingly.
"
628,654,12,8,"During the whole day the Snow Man stood looking in through the window, and in the twilight hour the room became still more inviting, for from the stove came a gentle glow, not like the sun or the moon; it was only the kind of radiance that can come from a stove when it has been well fed. When the door of the stove was opened, the flames darted out of its mouth,—as is customary with all stoves,—and the light of the flames fell with a ruddy gleam directly on the face and breast of the Snow Man. ""I can endure it no longer,"" said he. ""How beautiful it looks when it stretches out its tongue!""
"
629,655,8,7,"""Cold winter is coming,"" said the swallow, ""and I am going to fly away into warmer countries. Will you go with me? You can sit on my back and fasten yourself on with your sash. Then we can fly away from the ugly mole and his gloomy rooms—far away, over the mountains, into warmer countries, where the sun shines more brightly than here; where it is always summer, and the flowers bloom in greater beauty. Fly now with me, dear little one; you saved my life when I lay frozen in that dark, dreary passage.""
	""Yes, I will go with you,"" said Thumbelina; and she seated herself on the bird's back, with her feet on his outstretched wings, and tied her girdle to one of his strongest feathers.
	The swallow rose in the air and flew over forest and over sea—high above the highest mountains, covered with eternal snow. Thumbelina would have been frozen in the cold air, but she crept under the bird's warm feathers, keeping her little head uncovered, so that she might admire the beautiful lands over which they passed. At length they reached the warm countries, where the sun shines brightly and the sky seems so much higher above the earth. Here on the hedges and by the wayside grew purple, green, and white grapes, lemons and oranges hung from trees in the fields, and the air was fragrant with myrtles and orange blossoms. Beautiful children ran along the country lanes, playing with large gay butterflies; and as the swallow flew farther and farther, every place appeared still more lovely.

"
630,656,12,8,"""You may have thousands of my days, but I have thousands of moments in which I can be merry and happy. Does all the beauty of the world cease when you die?""

""No,"" replied the tree; ""it will certainly last much longer, infinitely longer than I can think of.""

""Well, then,"" said the little fly, ""we have the same time to live, only we reckon differently.""

 And the little creature danced and floated in the air, rejoicing in its delicate wings of gauze and velvet, rejoicing in the balmy breezes laden with the fragrance from the clover fields and wild roses, elder blossoms and honeysuckle, and from the garden hedges of wild thyme, primroses, and mint. The perfume of all these was so strong that it almost intoxicated the little fly. The long and beautiful day had been so full of joy and sweet delights, that, when the sun sank, the fly felt tired of all its happiness and enjoyment. Its wings could sustain it no longer, and gently and slowly it glided down to the soft, waving blades of grass, nodded its little head as well as it could, and slept peacefully and sweetly. The fly was dead. 
"
631,744,4,6,"""What a curious feeling!"" said Alice. ""I must be shutting up like a telescope!""

And so it was indeed! She was now only ten inches high, and her face brightened up at the thought that she was now the right size for going through the little door into that lovely garden.

After awhile, finding that nothing more happened, she decided on going into the garden at once; but, alas for poor Alice! When she got to the door, she found she had forgotten the little golden key, and when she went back to the table for it, she found she could not possibly reach it: she could see it quite plainly through the glass and she tried her best to climb up one of the legs of the table, but it was too slippery, and when she had tired herself out with trying, the poor little thing sat down and cried.
"
632,745,4,5,"“Where is that Magic Belt?"" enquired the Wizard, who had listened with great interest.

 

""Ozma has it; for its powers won't work in a common, ordinary country like the United States. Anyone in a fairy country like the Land of Oz can do anything with it; so I left it with my friend the Princess Ozma, who used it to wish me in Australia with Uncle Henry.""

 

""And were you?"" asked Zeb, astonished at what he heard.

 

""Of course; in just a jiffy. And Ozma has an enchanted picture hanging in her room that shows her the exact scene where any of her friends may be, at any time she chooses. All she has to do is to say: 'I wonder what So-and-so is doing,' and at once the picture shows where her friend is and what the friend is doing. That's real magic, Mr. Wizard; isn't it?”
"
633,746,4,4,"""Have you guessed the riddle yet?"" the Hatter said, turning to Alice again.

""No, I give it up,"" Alice replied. ""What's the answer?""

""I haven't the slightest idea,"" said the Hatter.

""Nor I,"" said the March Hare.

Alice gave a weary sigh. ""I think you might do something better with the time,"" she said, ""than wasting it in asking riddles that have no answers.""

""Take some more tea,"" the March Hare said to Alice, very earnestly.

""I've had nothing yet,"" Alice replied in an offended tone, ""so I can't take more.""

""You mean you can't take <i>less</i>,"" said the Hatter; ""it's very easy to take <i>more</i> than nothing.""
"
634,747,4,5,"Just then the buggy tipped slowly over upon its side, the body of the horse tipping also. But they continued to fall, all together, and the boy and girl had no difficulty in remaining upon the seat, just as they were before. Then they turned bottom side up, and continued to roll slowly over until they were right side up again. During this time Jim struggled frantically, all his legs kicking the air; but on finding himself in his former position the horse said, in a relieved tone of voice:

 

""Well, that's better!""

 

Dorothy and Zeb looked at one another in wonder.

 

""Can your horse talk?"" she asked.

 

""Never knew him to, before,"" replied the boy.

 

""Those were the first words I ever said,"" called out the horse, who had overheard them, ""and I can't explain why I happened to speak then. This is a nice scrape you've got me into, isn't it?""

 

""As for that, we are in the same scrape ourselves,"" answered Dorothy, cheerfully. ""But never mind; something will happen pretty soon.""

 

""Of course,"" growled the horse; ""and then we shall be sorry it happened.
"
635,748,4,5,"The Sorcerer, hearing the laugh, looked toward the little girl with cold, cruel eyes, and his glance made her grow sober in an instant.

 

""Why have you dared to intrude your unwelcome persons into the secluded Land of the Mangaboos?"" he asked, sternly.

 

""'Cause we couldn't help it,"" said Dorothy.

 

""Why did you wickedly and viciously send the Rain of Stones to crack and break our houses?"" he continued.

 

""We didn't,"" declared the girl.

 

""Prove it!"" cried the Sorcerer.

 

""We don't have to prove it,"" answered Dorothy, indignantly. ""If you had any sense at all you'd known it was the earthquake.
"
636,749,4,6,"The King and Queen of Hearts were seated on their throne when they arrived, with a great crowd assembled about them—all sorts of little birds and beasts, as well as the whole pack of cards: the Knave was standing before them, in chains, with a soldier on each side to guard him; and near the King was the White Rabbit, with a trumpet in one hand and a scroll of parchment in the other. In the very middle of the court was a table, with a large dish of tarts upon it. ""I wish they'd get the trial done,"" Alice thought, ""and hand 'round the refreshments!""
"
637,750,4,4,"""What is REAL?"" asked the Rabbit one day, when they were lying side by side near the nursery fender, before Nana came to tidy the room. ""Does it mean having things that buzz inside you and a stick-out handle?""

""Real isn't how you are made,"" said the Toy Horse. ""It's a thing that happens to you. When a child loves you for a long, long time, not just to play with, but REALLY loves you, then you become Real.""

""Does it hurt?"" asked the Rabbit.

""Sometimes,"" said the Toy Horse, for he was always truthful. ""When you are Real you don't mind being hurt.""

""Does it happen all at once, like being wound up,"" he asked, ""or bit by bit?""

""It doesn't happen all at once,"" said the Toy Horse. ""You become. It takes a long time. That's why it doesn't happen often to people who break easily, or have sharp edges, or who have to be carefully kept. Generally, by the time you are Real, most of your hair has been loved off, and your eyes drop out and you get loose in the joints and very shabby. But these things don't matter at all, because once you are Real you can't be ugly, except to people who don't understand.""
"
638,751,4,5,"“What do you think you’re doing?” a muffled voice spits at the pixies from behind. 

Fidget and Wink struggle to their feet in the shimmering pile of crystals, but neither are brave enough to turn around and face the source of the voice. 

“Wink, please tell me your voice has gotten deeper,” Fidget squeaks. 

“I’m afraid to look,” whispers Wink, with his hands over his eyes. 

Fidget spins around slowly and sees a long claw-like toenail. Her face is almost level with the goblin’s knees, which are caked black with dirt. She is close enough to smell the cheesy stench coming from his feet. Taking a few steps back, Fidget looks up at the old goblin. Her knees are shaking. 

“I don’t care for pixies above the ground,” sneers Grimblerod, “but I will not stand for them snooping around in my home.” 
"
639,752,4,2,"They stared at him, and the little Rabbit stared back. And all the time their noses twitched.

""Why don't you get up and play with us?"" one of them asked.

""I don't feel like it,"" said the Rabbit, for he didn't want to explain that he had no clockwork.

""Ho!"" said the furry rabbit. ""It's as easy as anything,"" And he gave a big hop sideways and stood on his hind legs.

""I don't believe you can!"" he said.

""I can!"" said the little Rabbit. ""I can jump higher than anything!"" He meant when the Boy threw him, but of course he didn't want to say so.

""Can you hop on your hind legs?"" asked the furry rabbit.

That was a dreadful question, for the Velveteen Rabbit had no hind legs at all! The back of him was made all in one piece, like a pincushion. He sat still in the bracken, and hoped that the other rabbits wouldn't notice. 
"
640,753,4,5,"“What do you think you’re doing?” a muffled voice spits at the pixies from behind. 

“Wait, Larque, before you go... what will happen if Asgall gets into Coraira?” Lochlan asks.

“I suspect he will destroy Calla. And without a successor, without Calla, magic will cease to exist.”

“When you find Asgall, will you kill him?” asks Lochlan. 

“If only it were that easy,” Larque says.

Leaving the Caines with their heads full of questions, Larque states,“Regelo!” and walks into the scene of Coraira. Around Lochlan and Gwendolyn, the air ripples again. 

Coraira disappears. Rhyme appears as it did before. Except that the robin is no longer there. 
"
641,754,4,3,"""You must have your old Bunny!"" she said. ""Fancy all that fuss for a toy!""

The Boy sat up in bed and stretched out his hands.

""Give me my Bunny!"" he said. ""You mustn't say that. He isn't a toy. He's REAL!""

When the little Rabbit heard that he was happy, for he knew that what the Toy Horse had said was true at last. The nursery magic had happened to him, and he was a toy no longer. He was Real. The Boy himself had said it.

That night he was almost too happy to sleep, and so much love stirred in his little sawdust heart that it almost burst. And into his boot-button eyes, that had long ago lost their polish, there came a look of wisdom and beauty, so that even Nana noticed it next morning when she picked him up, and said, ""I declare if that old Bunny hasn't got quite a knowing expression!""
"
642,755,4,5,"But what interested Dorothy most was the big throne of green marble that stood in the middle of the room. It was shaped like a chair and sparkled with gems, as did everything else. In the center of the chair was an enormous Head, without a body to support it or any arms or legs whatever. There was no hair upon this head, but it had eyes and a nose and mouth, and was much bigger than the head of the biggest giant.

As Dorothy gazed upon this in wonder and fear, the eyes turned slowly and looked at her sharply and steadily. Then the mouth moved, and Dorothy heard a voice say:

""I am Oz, the Great and Terrible. Who are you, and why do you seek me?""

It was not such an awful voice as she had expected to come from the big Head; so she took courage and answered:

""I am Dorothy, the Small and Meek. I have come to you for help.""
"
643,756,4,4,"She examines a softly snoring Wink. The rusty-haired pixie is snuggled beneath a dirty wool cloth on a mossy napping nook. There is a stack of dried rose petals under his head and his red cap sits beside him. His face is hidden beneath a layer of dust. Thick, white cobwebs coat every surface in the cubby hole, stretching down over the viewing window and across the sleeping pixie. Fidget notices the fresh rose petals she’d laid down for her own pillow before she fell asleep are now brown and crumbly. 

“That was some nap!” she declares as she stretches her arms and scratches her head. Dust coats her white braids and her fingers. “Wink!” she squeals. “I think it’s time to get up!” 
"
644,757,4,5,"Asher turns to see hundreds of drops of golden light floating lazily, midair in the centre of the room. He and Elora approach the dreamy spectacle as the drops of light slowly drift together, creating a swirling column of bright light stretching from the floor to the towering black ceiling. The column grows thicker as it twists silently, around and around. Elora and Asher look at each other when the twisting stops. Where the light was, a shimmering spiral staircase remains. 

The soft squeak of their footsteps breaks the silence as the pair approaches the stairs. 

“Do we climb it?” Asher wonders aloud. 

<i>“Yes,” </i>goads the disembodied voice. Elora’s eyes widen.Asher lifts his foot to take a step. 

“Wait!” Elora cautions. “What if the voice is leading us to some sort of trouble?” 

Asher laughs. “You do realize, you will grow up to be the most cruel witch there ever was. What could you possibly be afraid of?” He takes the first step. 

Elora winces. “Why must you keep reminding me of that?” 

“Hello?” he calls, louder this time. “Who is there?”

Elora reluctantly follows him.
"
645,758,4,5,"Ariana has never before encountered an animal that’s tried to harm her. <i>Something is happening, </i>she thinks, swatting yet another bat away as it nips her shoulder. <i>Is someone... or something after us?</i> She reaches for her brother’s hand. As soon as her hand clasps around Asher’s, the twins feel a jolt of electricity and see a flicker of blue light. They stare at their hands for a moment and then notice the sound has faded. The bats are gone. 
"
646,759,4,5,"The sea witch is there, looking just like she did in her parents’ memory. The octopus around her waist takes on the purple colours of her scales. 

“You’ve brought her!” the witch says gleefully, swimming away from her vanity. “you’ve brought me the girl!” 

<i>Easy, lady, </i>Teagan thinks as she watches the witch toss aside what appears to be a crystal ball. The octopus catches it. 

<i>Follow Naleah’s lead, </i>she tells herself, nervously clutching the bag crossing her body. <i>Stay cool. </i>
"
647,760,4,4,"The ground shakes. The stone figure of Elora begins to crack. A great moan comes from deep within Elora, louder than a clap of thunder. The twins cover their ears. Gwendolyn and Lochlan throw their arms around Ariana and Asher. Sibley, Cinnamon, Fidget, and Wink are at their feet.  

 

Colours move across the starry night sky. Pink, green, and yellow. Aurora Borealis adding to the drama of the night’s events. The statue crumbles and Elora rises from the earth. She stands at least seven feet tall, but she continues to grow taller. And taller. Against a background of northern lights. 

 

A great cackle comes from her throat. “Fooooools!” she cackles. 

 

“Oh Asher,” Ariana cries, “what have we done?”
"
648,761,4,4,"Teagan swims past a giant mirror. <i>Oh my goodness, was that me? </i>she exclaims, going back to study her reflection in one of countless looking glasses coating the rock. 

Teagan puts her hands at her hips and on the shimmering black scales of her tail. <i>I’m gorgeous! </i>Her eyes are bluer than they were when she was a human. Her hair has grown thicker, and her white streak is more pronounced and more silver than white. 
"
649,762,4,5,"Every time Marigold asks her mother or father where the quilt came from, she’s given a different answer: “It’s what you were wrapped in when you were delivered by the stork!” or, “It took us years to steal enough pairs of human underwear to sew that for you!” or, “It grows a new patch by itself each year!” 

She doesn’t ask about the blanket anymore. But, she imagines it was sewn by someone who loves her. 
"
650,763,4,5,"""John, how can you expect sick people to come and see you when you keep all these animals in the house? It’s a fine doctor that would have his parlor full of hedgehogs and mice! That’s the fourth personage these animals have driven away. Squire Jenkins and the Parson say they wouldn’t come near your house again—no matter how sick they are. We are getting poorer every day. If you go on like this, none of the best people will have you for a doctor.”

""But I like the animals better than the ‘best people,” said the Doctor.

""You are ridiculous,” said his sister, and walked out of the room.
"
651,764,4,3,"""Now listen, Doctor, and I’ll tell you something. Did you know that animals can talk?”

""I knew that parrots can talk,” said the Doctor.

""Oh, we parrots can talk in two languages—people’s language and bird-language,” said Polynesia proudly. ""If I say, ‘Polly wants a cracker,’ you understand me. But hear this:<i>Ka-ka oi-ee, fee-fee?""</i>

""Good Gracious!” cried the Doctor. ""What does that mean?”

""That means, ‘Is the porridge hot yet?’—in bird-language.”

""My! You don’t say so!” said the Doctor. ""You never talked that way to me before.”

""What would have been the good?” said Polynesia, dusting some cracker-crumbs off her left wing. ""You wouldn’t have understood me if I had.”

""Tell me some more,” said the Doctor, all excited; and he rushed over to the dresser-drawer and came back with the butcher’s book and a pencil. ""Now don’t go too fast—and I’ll write it down. This is interesting—very interesting—something quite new. Give me the Birds’ A.B.C. first—slowly now.”
"
652,765,4,4,"So it was agreed that the monkey, Chee-Chee, was to do the cooking and mending; the dog was to sweep the floors; the duck was to dust and make the beds; the owl, Too-Too, was to keep the accounts, and the pig was to do the gardening. They made Polynesia, the parrot, housekeeper and laundress, because she was the oldest.

Of course at first they all found their new jobs very hard to do—all except Chee-Chee, who had hands, and could do things like a man. But they soon got used to it; and they used to think it great fun to watch Jip, the dog, sweeping his tail over the floor with a rag tied onto it for a broom. After a little they got to do the work so well that the Doctor said that he had never had his house kept so tidy or so clean before.
"
653,766,4,5,"He eats his breakfast in silence. He’s grown used to the quiet but it still bothers him. He doesn’t remember the last time he heard the sound of his own voice. 

After he finishes eating, he washes his cup and plate in soapy water. He then grabs his fishing gear and walks outside. He hears nothing but for the soft snores of the sleeping giants, which include his parents. It sounds like the low rumble of distant thunder. 

Every day, he looks off to the horizon, where he can see the enormous forms of his family. He’s stopped hoping for the day when they will wake, for, after more than a hundred years, hope is a hard thing to muster. 
"
654,767,13,5,"And then he awoke to find the howling real. There was a great snarling and yelping. The wolves were rushing him. They were all about him and upon him. The teeth of one had closed upon his arm. Instinctively he leaped into the fire, and as he leaped, he felt the sharp slash of teeth that tore through the flesh of his leg. Then began a fire fight. His stout mittens temporarily protected his hands, and he scooped live coals into the air in all directions, until the campfire took on the semblance of a volcano.
"
655,768,12,3,"Once upon a time there were four little Rabbits, and their names were— Flopsy, Mopsy, Cotton-tail, and Peter. They lived with their Mother in a sand-bank, underneath the root of a very big fir-tree.

“Now my dears,” said old Mrs. Rabbit one morning, “you may go into the fields or down the lane, but don't go into Mr. McGregor's garden: your Father had an accident there; he was put in a pie by Mrs. McGregor. Now run along, and don't get into mischief. I am going out.”
"
656,769,10,5,"Mary looked at it, not really knowing why the hole was there, and as she looked she saw something almost buried in the newly-turned soil. It was something like a ring of rusty iron or brass and when the robin flew up into a tree nearby she put out her hand and picked the ring up. It was more than a ring, however; it was an old key which looked as if it had been buried a long time.

Mistress Mary stood up and looked at it with an almost frightened face as it hung from her finger.

""Perhaps it has been buried for ten years,"" she said in a whisper. ""Perhaps it is the key to the garden!""
"
657,770,13,6,"An hour went by, and a second hour. The pale light of the short sunless day was beginning to fade, when a faint far cry arose on the still air. It soared upward with a swift rush, till it reached its topmost note, where it persisted, palpitant and tense, and then slowly died away. It might have been a lost soul wailing, had it not been invested with a certain sad fierceness and hungry eagerness. The front man turned his head until his eyes met the eyes of the man behind. And then, across the narrow oblong box, each nodded to the other.

A second cry arose, piercing the silence with needle-like shrillness. Both men located the sound. It was to the rear, somewhere in the snow expanse they had just traversed. A third and answering cry arose, also to the rear and to the left of the second cry.

""They’re after us, Bill,” said the man at the front.
"
658,771,12,4,"Mr. McGregor was quite sure that Peter was somewhere in the tool-shed, perhaps hidden underneath a flower-pot. He began to turn them over carefully, looking under each.

Presently Peter sneezed—”Kertyschoo!” Mr. McGregor was after him in no time. And tried to put his foot upon Peter, who jumped out of a window, upsetting three plants. The window was too small for Mr. McGregor, and he was tired of running after Peter. He went back to his work.

Peter sat down to rest. He was out of breath and trembling with fright, and he had not the least idea which way to go. Also he was very damp with sitting in that can. 
"
659,772,10,3,"""How still it is!"" she whispered. ""How still!""

Then she waited a moment and listened at the stillness. The robin, who had flown to his tree-top, was still as all the rest. He did not even flutter his wings; he sat without stirring, and looked at Mary.

""No wonder it is still,"" she whispered again. ""I am the first person who has spoken in here for ten years.""

She moved away from the door, stepping as softly as if she were afraid of awakening some one. She was glad that there was grass under her feet and that her steps made no sounds. She walked under one of the fairy-like gray arches between the trees and looked up at the sprays and tendrils which formed them.

""I wonder if they are all quite dead,"" she said. ""Is it all a quite dead garden? I wish it wasn't."" 
"
660,773,4,4,"This time the kite rose straight in the air and remained steady. The boy with the ball of twine unwound it until the kite and Raggedy Ann were way, way up and far away. How Raggedy Ann enjoyed being up there! She could see for miles and miles! And how tiny the children looked!

Suddenly a great puff of wind came and carried Raggedy Ann streaming way out behind the kite! She could hear the wind singing on the twine as the strain increased.

Suddenly Raggedy Ann felt something rip. It was the rag to which she was tied. As each puff of wind caught her the rip widened.
"
661,774,12,4,"He found a door in a wall; but it was locked, and there was no room for a fat little rabbit to squeeze underneath.

An old mouse was running in and out over the stone doorstep, carrying peas and beans to her family in the wood. Peter asked her the way to the gate, but she had such a large pea in her mouth that she could not answer. She only shook her head at him. Peter began to cry.

Then he tried to find his way straight across the garden, but he became more and more puzzled. Presently, he came to a pond where Mr. McGregor filled his water-cans. A white cat was staring at some goldfish, she sat very, very still, but now and then the tip of her tail twitched as if it were alive. Peter thought it best to go away without speaking to her; he had heard about cats from his cousin, little Benjamin Bunny.
"
662,775,4,6,"It was some time before the Cowardly Lion awakened, for he had lain among the poppies a long while, breathing in their deadly fragrance; but when he did open his eyes and roll off the truck he was very glad to find himself still alive.

""I ran as fast as I could,"" he said, sitting down and yawning, ""but the flowers were too strong for me. How did you get me out?""

Then they told him of the field mice, and how they had generously saved him from death; and the Cowardly Lion laughed, and said:

""I have always thought myself very big and terrible; yet such little things as flowers came near to killing me, and such small animals as mice have saved my life. How strange it all is!"" 
"
663,776,4,6,"	""It is a cave,"" said Kathleen.
	""The young explorers,"" explained Gerald, blocking up the hole of entrance with his shoulders, ""dazzled at first by the darkness of the cave, could see nothing.""
	""Darkness doesn't dazzle,"" said Jimmy.
	""I wish we'd got a candle,"" said Kathleen.
	""Yes, it does,"" Gerald contradicted—""could see nothing. But their dauntless leader, whose eyes had grown used to the dark while the clumsy forms of the others were bunging up the entrance, had made a discovery.""
	""Oh, what!"" Both the others were used to Gerald's way of telling a story while he acted it, but they did sometimes wish that he didn't talk quite so long and so like a book in moments of excitement.
	""He did not reveal the dread secret to his faithful followers till one and all had given him their word of honour to be calm.""
	""We'll be calm all right,"" said Jimmy impatiently.
	""Well, then,"" said Gerald, ceasing suddenly to be a book and becoming a boy, ""there's a light over there—look behind you!""


"
664,777,4,5,"One day the dolls were left all to themselves.

Their little mistress had placed them all around the room and told them to be nice children while she was away.

And there they sat and never even so much as wiggled a finger, until their mistress had left the room.

Then the soldier dolly turned his head and solemnly winked at Raggedy Ann.

And when the front gate clicked and the dollies knew they were alone in the house, they all scrambled to their feet.

""Now let's have a good time!"" cried the tin soldier. ""Let's all go in search of something to eat!"" 
"
665,778,10,4,"""Dickon,"" she said. ""You are as nice as Martha said you were. I like you, and you make the fifth person. I never thought I would like five people.""

Dickon sat up on his heels as Martha did when she was polishing the grate. He did look funny and delightful, Mary thought, with his round blue eyes and red cheeks and happy looking turned-up nose.

""Only five folk as tha' likes?"" he said. ""Who is th' other four?""

""Your mother and Martha,"" Mary checked them off on her fingers, ""and the robin and Ben Weatherstaff.""

Dickon laughed so that he was obliged to stifle the sound by putting his arm over his mouth.

""I know tha' thinks I'm a queer lad,"" he said, ""but I think tha' art th' queerest little lass I ever saw."" 
"
666,779,4,3,"Just as their mistress came into the room the dolls dropped in whatever positions they happened to be in.

""This is funny!"" cried Mistress. ""They were all left sitting in their places around the room! I wonder if Fido has been shaking them up!"" Then she saw Raggedy Ann's face and picked her up. ""Why Raggedy Ann, you are all sticky! I do believe you are covered with jam!"" and Mistress tasted Raggedy Ann's hand. ""Yes! It's JAM! Shame on you, Raggedy Ann! You've been in the pantry and all the others, too!"" and with this the dolls' mistress dropped Raggedy Ann on the floor and left the room.
"
667,780,10,3,"""CAN girls help to mend engines?” Peter asked doubtfully.

""Of course they can. Girls are just as clever as boys, and don't you forget it! How would you like to be an engine-driver, Phil?”

""My face would be always dirty, wouldn't it?” said Phyllis, in unenthusiastic tones, ""and I expect I should break something.”

""I should just love it,” said Roberta—"" do you think I could when I'm grown up, Daddy? Or even a stoker?”

""You mean a fireman,” said Daddy, pulling and twisting at the engine. ""Well, if you still wish it, when you're grown up, we'll see about making you a fire-woman. I remember when I was a boy—”

Just then there was a knock at the front door.

""Who on earth!” said Father. ""An Englishman's house is his castle, of course, but I do wish they built semi-detached villas with moats and drawbridges.”
"
668,781,4,6,"Something white moved under a weeping willow; white hands parted the long, rustling leaves. A white figure came out, a creature with horns and goat's legs and the head and arms of a boy. And Gerald was not afraid. That was the most wonderful thing of all, though he would never have owned it. The white thing stretched its limbs, rolled on the grass, righted itself, and frisked away across the lawn. Still something white gleamed under the willow; three steps nearer and Gerald saw that it was the pedestal of a statue—empty.

""They come alive,"" he said; and another white shape came out of the Temple of Flora and disappeared in the laurels. ""The statues come alive.""
"
669,782,10,3,"“What's that he's saying?” asked the farmer, heavily.

“Sounds like French to me,” said the Station Master, who had once been to Boulogne for the day.

“It isn't French!” cried Peter.

“What is it, then?” asked more than one voice. The crowd fell back a little to see who had spoken, and Peter pressed forward, so that when the crowd closed up again he was in the front rank.

“I don't know what it is,” said Peter, “but it isn't French. I know that.” Then he saw what it was that the crowd had for its centre. It was a man—the man, Peter did not doubt, who had spoken in that strange tongue. A man with long hair and wild eyes, with shabby clothes of a cut Peter had not seen before—a man whose hands and lips trembled, and who spoke again as his eyes fell on Peter.
"
670,783,10,4,"“Mother, would you mind if we didn't have the buns for tea tonight, but on the fifteenth? That's next Thursday.”

“<i>I</i> don't mind when you have them, dear,” said Mother, “but why?”

“Because it's Perks's birthday,” said Bobbie; “he's thirty-two, and he says he doesn't keep his birthday any more, because he's got other things to keep—not rabbits or secrets—but the kids and the missus.”

“You mean his wife and children,” said Mother.

“Yes,” said Phyllis; “it's the same thing, isn't it?”
"
671,784,4,5,"“You are brilliant! How could I have forgotten about that?” 

“Your brain is probably frozen solid,” Ariana quips. “Can you still reach the stone?” 

Asher removes a mitten and uses his red-knuckled hand to dig into his coat pocket. “Got it!” he announces. 

“Good,” Ariana says. “Now see if it works.” 

Asher nods as he closes his eyes and places the frigid green stone to his forehead. Heavy snowflakes drift onto his long blond eyelashes and the thick fur of his hood. 

Ariana rubs her fingers together within her mittens and quietly chants in a whisper, “Please let this work, please let this work...” 
"
672,785,4,4,"The sun has given itself to the horizon. There’s not a breath of wind to move the millions of green leaves on the tree. The air is getting colder, but there’s a warmth coming from her pendant. It grows warmer as she gets closer to the tree. 

Hypnotized by the colours in the stone, Teagan doesn’t notice that her shoelace has come untied. She steps on the lace and trips, stumbling to the ground. Instinctively, she puts out her hand to brace herself against the tree. But her hand doesn’t stop. It goes through the tree. 
"
