passage_id,passage_text,question_text,correct_answer,gpt2_answer,bleu_score,nist_score
959,"The sock was wrong. She thought she was a mitten. But she wasn’t. She was a sock.
	""But I’m made of cloth,” said the sock.
	""So are lots of things,” I said.
	""But I keep your fingers warm,” said the sock.
	""My toes, you mean,” I said.
	""Yes,” said the sock. ""Your hand toes.”
	""No, my feet toes!” I said.
	""How can you tell your hands from your feet?” said the sock.
	""My feet are on the ground,” I said. ""My hands are up here.”
	""What about when you do a handstand?” said the sock.
	""Well, that doesn’t–” I said.
	""Then your feet are your hands!” said the sock.
	""No, but–” I said.
	""And your toes are your fingers!” said the sock.
	""No, you–” I said.
	""So your socks are your mittens!” said the sock, proudly.
	I looked at the proud sock. ""Yes,” I said. ""I guess you’re right.”


",Who is the narrator talking to?,A sock,The narrator is the narrator.,0.0,0.0
959,"The sock was wrong. She thought she was a mitten. But she wasn’t. She was a sock.
	""But I’m made of cloth,” said the sock.
	""So are lots of things,” I said.
	""But I keep your fingers warm,” said the sock.
	""My toes, you mean,” I said.
	""Yes,” said the sock. ""Your hand toes.”
	""No, my feet toes!” I said.
	""How can you tell your hands from your feet?” said the sock.
	""My feet are on the ground,” I said. ""My hands are up here.”
	""What about when you do a handstand?” said the sock.
	""Well, that doesn’t–” I said.
	""Then your feet are your hands!” said the sock.
	""No, but–” I said.
	""And your toes are your fingers!” said the sock.
	""No, you–” I said.
	""So your socks are your mittens!” said the sock, proudly.
	I looked at the proud sock. ""Yes,” I said. ""I guess you’re right.”


",What are the different views of the sock and the narrator?,"The sock thinks it is a mitten, but the narrator does not agree.",The,2.1723071100442665e-06,2.4263212107890294e-12
959,"The sock was wrong. She thought she was a mitten. But she wasn’t. She was a sock.
	""But I’m made of cloth,” said the sock.
	""So are lots of things,” I said.
	""But I keep your fingers warm,” said the sock.
	""My toes, you mean,” I said.
	""Yes,” said the sock. ""Your hand toes.”
	""No, my feet toes!” I said.
	""How can you tell your hands from your feet?” said the sock.
	""My feet are on the ground,” I said. ""My hands are up here.”
	""What about when you do a handstand?” said the sock.
	""Well, that doesn’t–” I said.
	""Then your feet are your hands!” said the sock.
	""No, but–” I said.
	""And your toes are your fingers!” said the sock.
	""No, you–” I said.
	""So your socks are your mittens!” said the sock, proudly.
	I looked at the proud sock. ""Yes,” I said. ""I guess you’re right.”


",What does it mean when the narrator's sentences end with a long dash (–)?,The sock is talking over the narrator.,When the narrator's sentences end,0.07160476144948855,0.22427068194099123
959,"The sock was wrong. She thought she was a mitten. But she wasn’t. She was a sock.
	""But I’m made of cloth,” said the sock.
	""So are lots of things,” I said.
	""But I keep your fingers warm,” said the sock.
	""My toes, you mean,” I said.
	""Yes,” said the sock. ""Your hand toes.”
	""No, my feet toes!” I said.
	""How can you tell your hands from your feet?” said the sock.
	""My feet are on the ground,” I said. ""My hands are up here.”
	""What about when you do a handstand?” said the sock.
	""Well, that doesn’t–” I said.
	""Then your feet are your hands!” said the sock.
	""No, but–” I said.
	""And your toes are your fingers!” said the sock.
	""No, you–” I said.
	""So your socks are your mittens!” said the sock, proudly.
	I looked at the proud sock. ""Yes,” I said. ""I guess you’re right.”


",What happens at the end of this story?,The narrator gives up and agrees with the sock.,The sock is a sock.,0.09599621398238424,0.30710471879860723
959,"The sock was wrong. She thought she was a mitten. But she wasn’t. She was a sock.
	""But I’m made of cloth,” said the sock.
	""So are lots of things,” I said.
	""But I keep your fingers warm,” said the sock.
	""My toes, you mean,” I said.
	""Yes,” said the sock. ""Your hand toes.”
	""No, my feet toes!” I said.
	""How can you tell your hands from your feet?” said the sock.
	""My feet are on the ground,” I said. ""My hands are up here.”
	""What about when you do a handstand?” said the sock.
	""Well, that doesn’t–” I said.
	""Then your feet are your hands!” said the sock.
	""No, but–” I said.
	""And your toes are your fingers!” said the sock.
	""No, you–” I said.
	""So your socks are your mittens!” said the sock, proudly.
	I looked at the proud sock. ""Yes,” I said. ""I guess you’re right.”


",How do you think the narrator feels during most of this scene?,Frustrated,I think he feels like he's,0.0,0.0
959,"The sock was wrong. She thought she was a mitten. But she wasn’t. She was a sock.
	""But I’m made of cloth,” said the sock.
	""So are lots of things,” I said.
	""But I keep your fingers warm,” said the sock.
	""My toes, you mean,” I said.
	""Yes,” said the sock. ""Your hand toes.”
	""No, my feet toes!” I said.
	""How can you tell your hands from your feet?” said the sock.
	""My feet are on the ground,” I said. ""My hands are up here.”
	""What about when you do a handstand?” said the sock.
	""Well, that doesn’t–” I said.
	""Then your feet are your hands!” said the sock.
	""No, but–” I said.
	""And your toes are your fingers!” said the sock.
	""No, you–” I said.
	""So your socks are your mittens!” said the sock, proudly.
	I looked at the proud sock. ""Yes,” I said. ""I guess you’re right.”


",Why do you think the narrator agrees with the sock at the end of the passage?,Because the narrator thought it would make the sock happy.,Because the sock is right.,0.10343690622931698,0.2695026028049803
959,"The sock was wrong. She thought she was a mitten. But she wasn’t. She was a sock.
	""But I’m made of cloth,” said the sock.
	""So are lots of things,” I said.
	""But I keep your fingers warm,” said the sock.
	""My toes, you mean,” I said.
	""Yes,” said the sock. ""Your hand toes.”
	""No, my feet toes!” I said.
	""How can you tell your hands from your feet?” said the sock.
	""My feet are on the ground,” I said. ""My hands are up here.”
	""What about when you do a handstand?” said the sock.
	""Well, that doesn’t–” I said.
	""Then your feet are your hands!” said the sock.
	""No, but–” I said.
	""And your toes are your fingers!” said the sock.
	""No, you–” I said.
	""So your socks are your mittens!” said the sock, proudly.
	I looked at the proud sock. ""Yes,” I said. ""I guess you’re right.”


",The sock says that it must be a mitten because it is made of cloth. How does the narrator argue with this point?,"By saying that many things are made from cloth, not just mittens.",The sock says that it must be,0.03214954573057458,0.1504637321535529
960,"The table lay in two pieces. 
	""I hope someone fixes us,” one half said. ""But they’ill have to be careful.”
	""Why is that?” asked the other half.
	""So they don’t fall in the hole!” it said.
	""What hole?”
	""The one we would make! You know, two halves make a whole!”


",Who are the main characters in this story?,Two halves of a table,The main characters are the two halves of the table.,0.16784459625186196,0.9287712379549449
960,"The table lay in two pieces. 
	""I hope someone fixes us,” one half said. ""But they’ill have to be careful.”
	""Why is that?” asked the other half.
	""So they don’t fall in the hole!” it said.
	""What hole?”
	""The one we would make! You know, two halves make a whole!”


","What is the meaning of the word ""hole"" as it is used here: ""So they don't fall in the hole!""?",A hollow or empty place; a pit.,"The word ""hole"" is used here to mean """,0.0,0.0
960,"The table lay in two pieces. 
	""I hope someone fixes us,” one half said. ""But they’ill have to be careful.”
	""Why is that?” asked the other half.
	""So they don’t fall in the hole!” it said.
	""What hole?”
	""The one we would make! You know, two halves make a whole!”


","What is the meaning of the word ""whole"" as it is used here: ""You know, two halves make a whole!""?",A complete or unbroken item,"The word ""whole"" is used here to indicate",0.0,0.0
960,"The table lay in two pieces. 
	""I hope someone fixes us,” one half said. ""But they’ill have to be careful.”
	""Why is that?” asked the other half.
	""So they don’t fall in the hole!” it said.
	""What hole?”
	""The one we would make! You know, two halves make a whole!”


","How do the words ""hole"" and ""whole"" relate to each other?","They are homophones (words that look different, but sound the same).","The word ""hole"" is a contraction of the word """,0.0379680177759557,0.3329441107452705
960,"The table lay in two pieces. 
	""I hope someone fixes us,” one half said. ""But they’ill have to be careful.”
	""Why is that?” asked the other half.
	""So they don’t fall in the hole!” it said.
	""What hole?”
	""The one we would make! You know, two halves make a whole!”


","The joke in this passage is based on a _______, using the words ""hole"" and ""whole.""",Pun,The joke in this passage is based on a _______,0.0,0.0
960,"The table lay in two pieces. 
	""I hope someone fixes us,” one half said. ""But they’ill have to be careful.”
	""Why is that?” asked the other half.
	""So they don’t fall in the hole!” it said.
	""What hole?”
	""The one we would make! You know, two halves make a whole!”


",This story has pieces of a table talking to each other. This detail suggests that the story is likely _______.,Fable,_______.,0.0,0.0
961,"Esh ran with the river. It ran through forests. It ran across fields. It ran down hills. But Esh reached its end at last. The river ended at the sky's edge.


",Who is the main character of this story?,Esh,Esh is the main character.,0.10682175159905853,0.0
961,"Esh ran with the river. It ran through forests. It ran across fields. It ran down hills. But Esh reached its end at last. The river ended at the sky's edge.


",Where did the river end?,At the sky's edge,It ended at the sky's edge.,0.5081327481546147,1.3333333333333333
961,"Esh ran with the river. It ran through forests. It ran across fields. It ran down hills. But Esh reached its end at last. The river ended at the sky's edge.


","Which word could best replace ""ran"" in each of these sentences: ""The river ran through forests. It ran across fields. It ran down hills.""?",Flowed,"""The river ran through forests.",0.0,0.0
961,"Esh ran with the river. It ran through forests. It ran across fields. It ran down hills. But Esh reached its end at last. The river ended at the sky's edge.


",What hints about the story can the reader learn from its title?,An important object or symbol,The story is about a man who has lost his way.,0.0,0.0
961,"Esh ran with the river. It ran through forests. It ran across fields. It ran down hills. But Esh reached its end at last. The river ended at the sky's edge.


",Which detail in the text suggests that this story is a fairy tale or fable?,"It includes the sky's edge, which is not a real place.",The story is told in the form of a fairy tale.,0.04932351569489709,0.9434813505374448
962,"The sky train whizzed through the clouds. A bird zoomed by the window. Lil sighed.
	""This is so lame,” she said. ""I wish I had my jetpack.”


",Where does this story take place?,In a train in the sky,It takes place in the year 2071.,0.13134549472120793,0.7623702383012827
962,"The sky train whizzed through the clouds. A bird zoomed by the window. Lil sighed.
	""This is so lame,” she said. ""I wish I had my jetpack.”


",How do you think Lil is feeling?,Bored,She's feeling pretty good.,0.0,0.0
962,"The sky train whizzed through the clouds. A bird zoomed by the window. Lil sighed.
	""This is so lame,” she said. ""I wish I had my jetpack.”


","Based on the details in the text, when does this story most likely take place?",The future,I'm not sure.,0.0,0.0
962,"The sky train whizzed through the clouds. A bird zoomed by the window. Lil sighed.
	""This is so lame,” she said. ""I wish I had my jetpack.”


","Which sense does the word ""whizzed"" most relate to?",Sound,"The sense of ""to fly.""",0.0,0.0
962,"The sky train whizzed through the clouds. A bird zoomed by the window. Lil sighed.
	""This is so lame,” she said. ""I wish I had my jetpack.”


","Which word could best replace ""zoomed"" as it is used here: ""A bird zoomed by the window.""?",Flew,"""A bird zoomed by the window.""",0.0,0.0
963,"Nestor ran into the temple. He was out of breath.
	""Why are you late?” Troy asked.
	""It’s cloudy!” Nestor said. 
	""So what?""
	""So I couldn’t read my sundial! That's what!”

",What is a sundial?,"An object that tells time with shadows, based on how the sun moves through the sky.",A sundial is a device that measures the time of day.,0.03130743172172377,0.553258211264387
963,"Nestor ran into the temple. He was out of breath.
	""Why are you late?” Troy asked.
	""It’s cloudy!” Nestor said. 
	""So what?""
	""So I couldn’t read my sundial! That's what!”

",Who was late?,Nestor,The sun.,0.0,0.0
963,"Nestor ran into the temple. He was out of breath.
	""Why are you late?” Troy asked.
	""It’s cloudy!” Nestor said. 
	""So what?""
	""So I couldn’t read my sundial! That's what!”

","Who said, ""So what?""?",Troy,The sun.,0.0,0.0
963,"Nestor ran into the temple. He was out of breath.
	""Why are you late?” Troy asked.
	""It’s cloudy!” Nestor said. 
	""So what?""
	""So I couldn’t read my sundial! That's what!”

",Why was Nestor late?,"Because he couldn't read his sundial, so he didn't know the time.",Because he was out of breath.,0.05971932565563823,0.13564065834024755
963,"Nestor ran into the temple. He was out of breath.
	""Why are you late?” Troy asked.
	""It’s cloudy!” Nestor said. 
	""So what?""
	""So I couldn’t read my sundial! That's what!”

",Where does this story take place?,The temple,The story takes place in the year 20XX.,0.05522397783539471,0.125
964,"Winnie stared hard at the old man. ""So,” she said. ""If you’re right, there’s only one way out of here. Well, at least one way out <i>alive</i>.”
	""Yup,” he growled.
	""We’ve got to get a gem–”
	""Yup.”
	""From each cave–”
	""Yup.”
	""And line them up–”
	""Yup.”
	""In exactly the right spot–”
	""Yup.”
	""At exactly the right time–”
	""Yup.”
	""For the sun beam to hit them juuuuust right.”
	""Uh huh. Yup.”
	""Great,” she sighed. ""What could go wrong?”


",Who is the main character of this story?,Winne,The main character is a young man,0.0,0.0
964,"Winnie stared hard at the old man. ""So,” she said. ""If you’re right, there’s only one way out of here. Well, at least one way out <i>alive</i>.”
	""Yup,” he growled.
	""We’ve got to get a gem–”
	""Yup.”
	""From each cave–”
	""Yup.”
	""And line them up–”
	""Yup.”
	""In exactly the right spot–”
	""Yup.”
	""At exactly the right time–”
	""Yup.”
	""For the sun beam to hit them juuuuust right.”
	""Uh huh. Yup.”
	""Great,” she sighed. ""What could go wrong?”


",Which statement is the best retelling of this story?,Winnie and the old man have to collect gems from the caves and set them up exactly right in order to escape.,The best retelling is the one,0.00670684487985247,0.0009349817006435276
964,"Winnie stared hard at the old man. ""So,” she said. ""If you’re right, there’s only one way out of here. Well, at least one way out <i>alive</i>.”
	""Yup,” he growled.
	""We’ve got to get a gem–”
	""Yup.”
	""From each cave–”
	""Yup.”
	""And line them up–”
	""Yup.”
	""In exactly the right spot–”
	""Yup.”
	""At exactly the right time–”
	""Yup.”
	""For the sun beam to hit them juuuuust right.”
	""Uh huh. Yup.”
	""Great,” she sighed. ""What could go wrong?”


",What hints about the story can the reader get from its title?,The plot,The title is a reference to the,0.06567274736060397,0.14285714285714285
964,"Winnie stared hard at the old man. ""So,” she said. ""If you’re right, there’s only one way out of here. Well, at least one way out <i>alive</i>.”
	""Yup,” he growled.
	""We’ve got to get a gem–”
	""Yup.”
	""From each cave–”
	""Yup.”
	""And line them up–”
	""Yup.”
	""In exactly the right spot–”
	""Yup.”
	""At exactly the right time–”
	""Yup.”
	""For the sun beam to hit them juuuuust right.”
	""Uh huh. Yup.”
	""Great,” she sighed. ""What could go wrong?”


",Which character knows more about what they need to do to escape?,The old man,The character who knows more about what,0.06567274736060397,0.2264232143887366
964,"Winnie stared hard at the old man. ""So,” she said. ""If you’re right, there’s only one way out of here. Well, at least one way out <i>alive</i>.”
	""Yup,” he growled.
	""We’ve got to get a gem–”
	""Yup.”
	""From each cave–”
	""Yup.”
	""And line them up–”
	""Yup.”
	""In exactly the right spot–”
	""Yup.”
	""At exactly the right time–”
	""Yup.”
	""For the sun beam to hit them juuuuust right.”
	""Uh huh. Yup.”
	""Great,” she sighed. ""What could go wrong?”


","Why is the word ""alive"" written in italics (slanted letters)?",To show that Winnie put focus on that word.,Because it's a little hard to,0.049230261240159306,0.2641604167868593
964,"Winnie stared hard at the old man. ""So,” she said. ""If you’re right, there’s only one way out of here. Well, at least one way out <i>alive</i>.”
	""Yup,” he growled.
	""We’ve got to get a gem–”
	""Yup.”
	""From each cave–”
	""Yup.”
	""And line them up–”
	""Yup.”
	""In exactly the right spot–”
	""Yup.”
	""At exactly the right time–”
	""Yup.”
	""For the sun beam to hit them juuuuust right.”
	""Uh huh. Yup.”
	""Great,” she sighed. ""What could go wrong?”


","Why is the word ""just"" written with so many extra ""u""s in this sentence: ""For the sun beam to hit them juuuuust right.”?",To show that Winnie was stretching out the word as she said it.,Because it's a sentence.,0.0,0.0
964,"Winnie stared hard at the old man. ""So,” she said. ""If you’re right, there’s only one way out of here. Well, at least one way out <i>alive</i>.”
	""Yup,” he growled.
	""We’ve got to get a gem–”
	""Yup.”
	""From each cave–”
	""Yup.”
	""And line them up–”
	""Yup.”
	""In exactly the right spot–”
	""Yup.”
	""At exactly the right time–”
	""Yup.”
	""For the sun beam to hit them juuuuust right.”
	""Uh huh. Yup.”
	""Great,” she sighed. ""What could go wrong?”


",Which one of the characters is more talkative?,Winnie,The one who talks the most.,0.0,0.0
964,"Winnie stared hard at the old man. ""So,” she said. ""If you’re right, there’s only one way out of here. Well, at least one way out <i>alive</i>.”
	""Yup,” he growled.
	""We’ve got to get a gem–”
	""Yup.”
	""From each cave–”
	""Yup.”
	""And line them up–”
	""Yup.”
	""In exactly the right spot–”
	""Yup.”
	""At exactly the right time–”
	""Yup.”
	""For the sun beam to hit them juuuuust right.”
	""Uh huh. Yup.”
	""Great,” she sighed. ""What could go wrong?”


",Why do many of Winnie's sentences end in a long dash (–)?,To show that the old man is cutting her off.,Because she,0.0,0.0
965,"Tom crashed through the brush. He jumped! He rolled! He ducked! But the lion kept up behind him!
",What is happening in this story?,A lion is chasing Tom through the woods.,The lion is trying to kill the boy.,0.12223075560872526,1.125
965,"Tom crashed through the brush. He jumped! He rolled! He ducked! But the lion kept up behind him!
","Why do the words ""lion"" and ""leapt"" in the title sound good together?",They have the same starting sound.,Because they are.,0.08310415003234632,0.11365649187006525
965,"Tom crashed through the brush. He jumped! He rolled! He ducked! But the lion kept up behind him!
",What do you think will most likely happen if the lion catches up with Tom?,The lion will attack Tom.,I think the lion will kill him.,0.24446151121745052,0.9951120406660124
965,"Tom crashed through the brush. He jumped! He rolled! He ducked! But the lion kept up behind him!
","Which meaning of the word ""brush"" makes most sense for how it is used here: ""Tom crashed through the brush.""?",A grouping of trees or bushes,"""Brush"" is a noun, and ""brush"" is a verb.",0.04767707020457096,0.28721805563568403
967,"The moth broke free. It cracked its cocoon. It spread its new wings. It flew into the air. It rose and rose.
	And then it forgot. It forgot ever being any other way.


",What did the moth break free from?,A cocoon,It broke free from the cocoon.,0.08116697886877472,0.16666666666666666
967,"The moth broke free. It cracked its cocoon. It spread its new wings. It flew into the air. It rose and rose.
	And then it forgot. It forgot ever being any other way.


","Which meaning of the word ""rose"" makes most sense for the way it is used here: ""It flew into the air. It rose and rose.""?",Moved from lower to higher,"The meaning of the word ""rose"" is ""to rise."" It is",0.03747776736677922,0.21108437226248747
967,"The moth broke free. It cracked its cocoon. It spread its new wings. It flew into the air. It rose and rose.
	And then it forgot. It forgot ever being any other way.


",How do you think the moth felt?,Happy,It felt like it was being reborn.,0.0,0.0
968,"Every day Reg watched over his plant with great care. 
	He saw it sprout. He saw it grow. He saw it bloom.
	He measured it. He watered it. He turned it in the sun. 
	That plant was his pride and joy.


",Who is the main character of this story?,Reg,Reg is the main character.,0.10682175159905853,0.0
968,"Every day Reg watched over his plant with great care. 
	He saw it sprout. He saw it grow. He saw it bloom.
	He measured it. He watered it. He turned it in the sun. 
	That plant was his pride and joy.


",How did Reg feel about the plant?,Proud,He was proud of it.,0.10682175159905853,0.0
968,"Every day Reg watched over his plant with great care. 
	He saw it sprout. He saw it grow. He saw it bloom.
	He measured it. He watered it. He turned it in the sun. 
	That plant was his pride and joy.


",True or False: Reg's plant will likely grow to be large and healthy.,True,True.,0.3535533905932738,0.0
969,"Niv flipped through the book. Then the pages fell open. There lay a folded note. It had a gold ex on the front.


",Where did Niv find the folded note?,Inside the book,He found it in the library.,0.08116697886877472,0.26416041678685936
969,"Niv flipped through the book. Then the pages fell open. There lay a folded note. It had a gold ex on the front.


",What do you think Niv will most likely do next?,Unfold the note to see what's inside.,I think he'll go back to the city.,0.06567274736060397,0.701838730514401
969,"Niv flipped through the book. Then the pages fell open. There lay a folded note. It had a gold ex on the front.


",Who is the main character of this story?,Niv,I don't know.,0.0,0.0
969,"Niv flipped through the book. Then the pages fell open. There lay a folded note. It had a gold ex on the front.


",What hint about the story can the reader get from its title?,An important object or symbol,The story is about a man who is a thief.,0.0,0.0
969,"Niv flipped through the book. Then the pages fell open. There lay a folded note. It had a gold ex on the front.


",Which word best describes this story?,Mysterious,It's a story about a man who is a hero.,0.0,0.0
970,"The sun rose. The doves gently lifted the girl from her bed. They sang sweetly to her. They gave her a gourd of cool water. They lay out a dress for her to wear.
	""EW!” the girl cried. ""I’m NOT wearing that.”


","Why are the words ""ew"" and ""not"" written all in uppercase letters?",To show that the girl is saying them very loudly,Because they are the words that the girl is supposed to say.,0.22416933501922293,1.3841367062030676
970,"The sun rose. The doves gently lifted the girl from her bed. They sang sweetly to her. They gave her a gourd of cool water. They lay out a dress for her to wear.
	""EW!” the girl cried. ""I’m NOT wearing that.”


",Which details from the text give hints that this story is likely a fairy tale?,There are birds that take care of a human girl.,"The girl is described as being ""very beautiful"" and ""very pretty",0.03747776736677922,0.30199346317157844
971,"The fuzzy thing had eyes. It looked up at Kal from the palm of his hand. It cooed. Then it grinned. Then it crawled up his arm and onto his back! It sat on his shoulder. It pointed a stubby finger.
	""That way!” it squeaked.


","The word ""squeaked"" tells the reader that the fuzzy thing's voice was ____________.",Small and high,That's right.,0.0,0.0
971,"The fuzzy thing had eyes. It looked up at Kal from the palm of his hand. It cooed. Then it grinned. Then it crawled up his arm and onto his back! It sat on his shoulder. It pointed a stubby finger.
	""That way!” it squeaked.


",Whose point of view is this story being told from?,Kal's,It's,0.0,0.0
971,"The fuzzy thing had eyes. It looked up at Kal from the palm of his hand. It cooed. Then it grinned. Then it crawled up his arm and onto his back! It sat on his shoulder. It pointed a stubby finger.
	""That way!” it squeaked.


","Which sense does the word ""cooed"" relate to?",Sound,The sense,0.0,0.0
971,"The fuzzy thing had eyes. It looked up at Kal from the palm of his hand. It cooed. Then it grinned. Then it crawled up his arm and onto his back! It sat on his shoulder. It pointed a stubby finger.
	""That way!” it squeaked.


",How do you think Kal is feeling?,Confused,He's feeling good.,0.0,0.0
