id,passageId,skillId,skillTierId,questionTypeId,question,potentialAnswers,correctAnswers,atLeast,difficulty,disabled,rationale,updatedAt,createdAt,commonCoreId,isDeleted,Question Type
8924,71,20,2,1,True or False: Butterflies wear socks on their feet.,"[""True"", ""False""]","[""False""]",,4,0,,2020-12-07 02:10:22,2020-12-05 22:41:44,22,0,Literal
8928,73,26,2,1,Who declared they were going to solve the case?,"[""Christopher"", ""Christina"", ""The narrator""]","[""Christopher""]",,4,0,,2020-12-07 02:12:12,2020-12-05 22:49:08,3,0,Literal
8929,73,20,2,4,Which colors are not used to describe the socks?,"[""White"", ""Purple"", ""Red"", ""Blue""]","[""White"", ""Purple""]",,4,0,,2020-12-05 22:50:44,2020-12-05 22:50:40,17,0,Literal
8930,73,5,2,4,Which of the following are true about Christopher and Christina?,"[""They like to tie dye socks."", ""They are trying to solve a mystery."", ""They are brother and sister."", ""They live in a big house.""]","[""They are trying to solve a mystery."", ""They are brother and sister.""]",,4,0,,2020-12-07 02:13:16,2020-12-05 22:52:03,3,0,Literal
8931,79,54,2,1,"Which word in this passage is a synonym for ""chubby""?","[""Twig"", ""Wobbly"", ""Plump"", ""Shimmy""]","[""Plump""]",,4,0,,2020-12-07 02:14:23,2020-12-05 22:53:27,20,0,Literal
8932,79,11,2,4,Which of the following questions CANNOT be answered in this passage?,"[""How did Gabe get from one branch to the next?"", ""How did the squirrel run up the tree?"", ""How old is Gabe?"", ""What type of tree did Gabe climb?""]","[""How old is Gabe?"", ""What type of tree did Gabe climb?""]",,4,0,,2020-12-07 02:15:39,2020-12-05 22:55:16,19,0,Literal
8933,406,20,2,1,Where did the small voice come from that Ayanna heard?,"[""A spaceship"", ""The wind"", ""The radio"", ""Her head""]","[""Her head""]",,5,0,,2020-12-07 02:16:41,2020-12-06 23:53:33,30,0,Literal
8934,106,5,2,1,What usually happens to Bella when she flies in airplanes?,"[""She gets sick."", ""She feels afraid."", ""She feels excited."", ""She feels calm.""]","[""She feels afraid.""]",,5,0,,2020-12-07 02:17:06,2020-12-06 23:55:32,32,0,Literal
8935,106,20,2,1,"True or False: In this passage, Bella is flying in an airplane.","[""True"", ""False""]","[""False""]",,5,0,,2020-12-07 02:17:25,2020-12-06 23:56:42,30,0,Literal
8936,112,20,2,1,What type of ice cream cone was Luis eating?,"[""Vanilla"", ""Chocolate"", ""Strawberry"", ""chocolate-vanilla swirl""]","[""chocolate-vanilla swirl""]",,5,0,,2020-12-07 02:17:46,2020-12-06 23:58:37,30,0,Literal
8937,112,49,2,3,Put these events in the order they happened in the passage.,"[""Luis tripped over a tree root."", ""The ice cream cone spun up in an arc."", ""Luis was enjoying his ice cream cone."", ""Ayesha tried to catch the cone.""]","[""Luis was enjoying his ice cream cone."", ""Luis tripped over a tree root."", ""The ice cream cone spun up in an arc."", ""Ayesha tried to catch the cone.""]",,5,0,,2020-12-07 00:00:06,2020-12-07 00:00:05,31,0,Literal
8938,112,20,2,4,Which of the following let the reader know Luis was having a great day?,"[""\""He had a perfect chocolate-vanilla swirl on a perfect summer day.\"""", ""\""Luis’ foot got caught in the root and the ice cream slipped out of his hand! \"""", ""\""Luis was feeling so good and enjoying his ice cream so much that he didn’t see the tree root sticking out near his feet.\"""", ""\""So what if she didn’t catch it cone-end first?\""""]","[""\""He had a perfect chocolate-vanilla swirl on a perfect summer day.\"""", ""\""Luis was feeling so good and enjoying his ice cream so much that he didn’t see the tree root sticking out near his feet.\""""]",,5,0,,2020-12-07 00:01:30,2020-12-07 00:01:28,30,0,Literal
8942,536,3,2,1,How did the group react to the approaching Brahmins?,"[""They rushed over to greet them heartily. "", ""They hid in the woods as the Brahmins passed. "", ""They entered into a dispute with them. "", ""They marched past each other disinterestedly. ""]","[""They hid in the woods as the Brahmins passed. ""]",,8,0,,2020-12-03 21:35:13,2020-12-03 21:35:12,116,0,Literal
8943,536,68,2,1,How is the passing of time shown in this story?,"[""The author describes the changing positions of the sun in the sky."", ""The narrator tells the time of day in the first paragraph. "", ""The Brahmins tell the group of travelers the time and the date when they interact. "", ""The author describes the weather. ""]","[""The narrator tells the time of day in the first paragraph. ""]",,8,0,,2020-12-03 21:37:54,2020-12-03 21:37:52,117,0,Literal
8947,536,50,2,1,At what time did the group of travelers enter the forest?,"[""morning"", ""afternoon"", ""evening"", ""nighttime""]","[""afternoon""]",,8,0,,2020-12-03 21:47:09,2020-12-03 21:47:06,117,0,Literal
8948,536,3,2,1,Which of the following correctly describes the ending scene?,"[""Both groups could see each other. "", ""Neither group could see each other. "", ""The narrator's group could see the Brahmins but the Brahmins could not see them."", ""The Brahmins could see the narrator's group but the narrator could not see them.""]","[""The narrator's group could see the Brahmins but the Brahmins could not see them.""]",,8,0,,2020-12-03 21:49:27,2020-12-03 21:49:25,116,0,Literal
8949,550,26,2,4,Which characters had fevers? Select all that apply. ,"[""José Silvestre"", ""Captain Good"", ""the narrator""]","[""José Silvestre"", ""the narrator""]",,8,0,,2020-12-03 21:53:05,2020-12-03 21:53:01,117,0,Literal
8950,550,3,2,1,"True or False: José Silvestre does become the richest man in the world, just as he claimed. ","[""True"", ""False""]","[""False""]",,8,0,,2020-12-03 21:54:38,2020-12-03 21:54:36,116,0,Literal
8951,550,13,2,3,"Match the words from the passage to their definitions. Be sure to consider the word's usage in the story.  
1.  mad
2. presently
3. gaunt","[""mentally unstable or unhinged"", ""after a short time, soon"", ""lean and haggard, often as a result of illness or starvation""]","[""mentally unstable or unhinged"", ""after a short time, soon"", ""lean and haggard, often as a result of illness or starvation""]",,8,0,,2020-12-03 21:57:58,2020-12-03 21:57:54,118,0,Literal
8954,550,26,2,1,Who is listening to this story as it is told?,"[""Captain Good"", ""José Silvestre"", ""the narrator"", ""a group of children""]","[""Captain Good""]",,8,0,,2020-12-03 22:02:37,2020-12-03 22:02:35,117,0,Literal
8958,575,20,2,4,What topics does Ursula cover in her dialogue? Select all that apply. ,"[""her favorite teachers"", ""tidbits about other girls who live at the boarding school"", ""stories about her dormitory"", ""her opinions on Aldred's new dormitory""]","[""tidbits about other girls who live at the boarding school"", ""stories about her dormitory"", ""her opinions on Aldred's new dormitory""]",,7,0,,2020-12-03 22:27:27,2020-12-03 22:27:26,55,0,Literal
8961,575,20,2,1,In what grade is Aldred?,"[""fourth form"", ""fifth form"", ""sixth form"", ""all of the above""]","[""fourth form""]",,7,0,,2020-12-03 22:57:40,2020-12-03 22:57:39,55,0,Literal
8962,575,26,2,1,"Who calls themselves ""the clan""?","[""the girls in Dormitory 5"", ""the girls in Dormitory 2"", ""everyone in fourth form"", ""everyone in fifth form""]","[""the girls in Dormitory 5""]",,7,0,,2020-12-03 23:01:46,2020-12-03 23:01:44,57,0,Literal
8963,575,20,2,1,What was Agnes Maxwell showing to the others?,"[""a pillow"", ""a peacock"", ""a camera"", ""a monitress""]","[""a camera""]",,7,0,,2020-12-03 23:05:28,2020-12-03 23:05:25,55,0,Literal
8964,483,26,2,1,What is the tiger's name?,"[""Sherry"", ""Shere Khan"", ""Mother Wolf"", ""Father Wolf""]","[""Shere Khan""]",,4,0,,2020-12-03 23:37:58,2020-12-03 23:37:54,3,0,Literal
8966,483,68,2,1,How does this passage begin?,"[""with dialogue"", ""with description"", ""with a questionn"", ""with an exclamation""]","[""with dialogue""]",,3,0,,2020-12-04 22:58:04,2020-12-04 22:58:02,13,0,Literal
8967,483,27,2,1,To what is the tiger's roar compared?,"[""The roar is compared to a cave."", ""The roar is compared to thunder."", ""The roar is compared to lightning."", ""The roar is compared to a wolf.""]","[""The roar is compared to thunder.""]",,3,0,,2020-12-04 22:59:19,2020-12-04 22:59:16,5,0,Literal
8973,484,5,2,4,Which of the following describes Mowgli? Select all that apply.,"[""He is a human child. "", ""Bagheera refers to him as a \""man's cub.\"""", ""Bagheera uses the nickname \""little brother\"" for him. "", ""He is a panther. "", ""He is a member of The Council. ""]","[""He is a human child. "", ""Bagheera refers to him as a \""man's cub.\"""", ""Bagheera uses the nickname \""little brother\"" for him. ""]",,3,0,,2020-12-04 23:10:52,2020-12-04 23:10:49,3,0,Literal
8974,484,28,2,1,What is the conflict in this passage?,"[""Mowgli does not trust Bagheera's advice. "", ""Mowgli is at risk of being killed and must escape back to human civilization to survive. "", ""Mowgli has angered Bagheera, who is his teacher. "", ""Mowgli and Bagheera are lost in an unfamiliar part of the jungle.""]","[""Mowgli is at risk of being killed and must escape back to human civilization to survive. ""]",,3,0,,2020-12-04 23:12:24,2020-12-04 23:12:22,3,0,Literal
8976,484,68,2,1,How does this passage begin and end?,"[""with dialogue by Mowgli"", ""with dialogue by Bagheera"", ""with descriptions"", ""with questions""]","[""with dialogue by Bagheera""]",,3,0,,2020-12-04 23:14:32,2020-12-04 23:14:29,13,0,Literal
8980,486,26,2,1,Who does the bear describe as outcasts?,"[""the man-cub"", ""his fellow bears"", ""all animals within the jungle"", ""the monkey folk""]","[""the monkey folk""]",,5,0,,2020-12-05 23:09:08,2020-12-05 23:09:06,19,0,Literal
8982,486,3,2,4,Why does the bear dislike the monkeys? Select all that apply. ,"[""They do not have their own language. "", ""They do not have a leader. "", ""They are gossipy and giggly. "", ""They have poor memories. "", ""They tend to get violent. "", ""They thieve from other animals' homes. ""]","[""They do not have their own language. "", ""They do not have a leader. "", ""They are gossipy and giggly. "", ""They have poor memories. ""]",,5,0,,2020-12-05 23:12:03,2020-12-05 23:12:00,31,0,Literal
8984,486,30,2,1,Who speaks in this passage?,"[""the man-cub"", ""the bear"", ""a monkey"", ""all of the above""]","[""the bear""]",,5,0,,2020-12-05 23:14:01,2020-12-05 23:13:59,19,0,Literal
8986,486,20,2,1,"True or False: According to the bear, the monkeys have done great affairs in the jungle. ","[""True"", ""False""]","[""False""]",,5,0,,2020-12-05 23:21:09,2020-12-05 23:21:07,19,0,Literal
8988,492,3,2,1,What does the speaker in this passage suggest?,"[""He suggests that the group sail the ship to a new destination. "", ""He suggests that the group start digging for buried treasure. "", ""He suggests that the group take a break and enjoy an afternoon on an island. "", ""He suggests that the group do their chores. ""]","[""He suggests that the group take a break and enjoy an afternoon on an island. ""]",,6,0,,2020-12-05 23:32:31,2020-12-05 23:25:48,44,0,Literal
8991,492,3,2,1,True or False: The men approached the island quietly so as to surprise anyone who was already ashore. ,"[""True"", ""False""]","[""False""]",,6,0,,2020-12-05 23:31:32,2020-12-05 23:31:30,43,0,Literal
8992,492,5,2,1,How were the lads feeling before they learned they could go ashore?,"[""enthusiastic"", ""heartbroken"", ""sulky"", ""proud""]","[""sulky""]",,5,0,,2020-12-05 23:34:17,2020-12-05 23:34:16,32,0,Literal
8996,497,3,2,1,What does the narrator believe the silent man is doing?,"[""He is preparing to welcome the arrival of other pirates. "", ""He is hiding from other pirates. "", ""He is preparing to rob the narrator's home. "", ""He is visiting his family. ""]","[""He is hiding from other pirates. ""]",,6,0,,2020-12-05 23:43:42,2020-12-05 23:43:40,44,0,Literal
8998,497,51,2,1,Which of the following is a simile?,"[""\""look up sudden and fierce\"""", ""\""round the cove or upon the cliffs\"""", ""\""blow through his nose like a fog-horn\"""", ""\""learned to let him be\""""]","[""\""blow through his nose like a fog-horn\""""]",,6,0,,2020-12-05 23:47:27,2020-12-05 23:47:25,45,0,Literal
8999,497,3,2,1,True or False: The silent man follows a daily routine. ,"[""True"", ""False""]","[""True""]",,6,0,,2020-12-05 23:48:27,2020-12-05 23:48:25,43,0,Literal
9002,497,20,2,1,How did most other people in the scene respond to the silent man?,"[""They invited him to dinners and parties to include him in his new town. "", ""They mostly just left him alone. "", ""They argued with him most evenings. "", ""None of the above""]","[""They mostly just left him alone. ""]",,6,0,,2020-12-05 23:58:00,2020-12-05 23:57:58,44,0,Literal
9004,131,50,2,1,How long did it take Silnaya to push the ruby up the mountain?,"[""2 days and 2 nights"", ""3 days and 3 nights"", ""2 days and 3 nights"", ""4 days and 4 nights""]","[""3 days and 3 nights""]",,5,0,,2020-12-13 19:49:25,2020-12-07 15:21:28,30,0,Literal
9005,131,26,2,1,Who is the main character in this passage?,"[""A wise woman"", ""Sharla"", ""Silnaya"", ""Umnaya""]","[""Silnaya""]",,5,0,,2020-12-07 15:23:06,2020-12-07 15:23:04,44,0,Literal
9006,131,3,2,1,Why was Silnaya pushing the ruby up the mountain?,"[""She wanted to do it for exercise."", ""She was participating in a contest to see who could reach the top of the mountain first."", ""She was taking it to the king."", ""She was taking it to Umnaya.""]","[""She was taking it to Umnaya.""]",,5,0,,2020-12-13 19:58:19,2020-12-07 15:24:28,31,0,Literal
9007,131,3,2,1,What happened when Silnaya reached the top of the mountain?,"[""She spotted the wise holy woman."", ""Her back was sore."", ""Her legs were bleeding."", ""All of the above""]","[""All of the above""]",,5,0,,2020-12-07 15:25:47,2020-12-07 15:25:45,31,0,Literal
9008,136,11,2,1,What day of the week did Rania's Robot break?,"[""Wednesday"", ""Thursday"", ""Friday"", ""Saturday""]","[""Friday""]",,5,0,,2020-12-13 20:07:41,2020-12-07 15:27:09,30,0,Literal
9009,139,20,2,1,What does Mariam's mother never do?,"[""She never cleans up."", ""She never cooks dinner."", ""She never looks up."", ""She never turns on the ceiling lights.""]","[""She never looks up.""]",,5,0,,2020-12-13 20:10:47,2020-12-07 15:28:30,30,0,Literal
9010,144,3,2,1,How many goblins were working in the cave?,"[""Millions"", ""Hundreds"", ""Thousands"", ""Fifty""]","[""Hundreds""]",,6,0,,2020-12-07 15:30:00,2020-12-07 15:29:58,44,0,Literal
9011,155,68,2,1,Which paragraph would the reader find a description of the monsters Priya pictured in her mind?,"[""Paragraph 1"", ""Paragraph 2"", ""There is no description of monsters in this passage.""]","[""Paragraph 1""]",,6,0,,2020-12-07 15:31:46,2020-12-07 15:31:45,34,0,Literal
9012,155,20,2,1,What were the raccoons doing?,"[""They were looking at Priya and chewing on an empty popcorn bag."", ""They were looking at Priya and chewing on an empty juice box."", ""They were looking at the stars."", ""They were looking at the stars and chewing on an empty juice box.""]","[""They were looking at Priya and chewing on an empty juice box.""]",,6,0,,2020-12-13 20:16:53,2020-12-07 15:33:14,42,0,Literal
9013,162,6,2,4,Which detail from the text shows that this story is likely a fable or fantasy?,"[""The husband and wife are poor."", ""The husband and wife have a sack of potato peels."", ""The story begins with \""A long long time ago.\"""", ""There is a child made completely out of potato peels.""]","[""The story begins with \""A long long time ago.\"""", ""There is a child made completely out of potato peels.""]",,6,0,,2020-12-13 20:33:34,2020-12-07 15:34:39,43,0,Literal
9014,167,3,2,1,What did Alma's parents say could happen to her if she didn't hold Papa's hand?,"[""She couldn't drag her Papa away from the Temple."", ""She might get run over by a horse."", ""She might be picked up and carried away by a big bird."", ""She might get lost in the crowds.""]","[""She might get run over by a horse.""]",,6,0,,2020-12-07 15:36:28,2020-12-07 15:36:24,43,0,Literal
9015,167,5,2,1,How did Alma feel when Esther saw her holding Papa's hand?,"[""Big"", ""Strong"", ""Embarrassed"", ""Excited""]","[""Embarrassed""]",,6,0,,2020-12-07 15:38:03,2020-12-07 15:38:01,44,0,Literal
9016,167,26,2,1,How is Esther described in this passage?,"[""She is a baby."", ""She is big and strong."", ""She is nosy."", ""She is the prettiest girl in school.""]","[""She is the prettiest girl in school.""]",,6,0,,2020-12-07 15:39:31,2020-12-07 15:39:29,44,0,Literal
9017,191,3,2,1,What was happening to Khadija today?,"[""She was taking her mother's place as leader of the people."", ""She was seeing the outside of the cave for the first time."", ""She was saying good-bye to the people on her planet."", ""She was day-dreaming.""]","[""She was taking her mother's place as leader of the people.""]",,6,0,,2020-12-07 15:43:06,2020-12-07 15:43:03,44,0,Literal
9018,213,20,2,1,True or False: Olympus Mons is just a mountain.,"[""True"", ""False""]","[""False""]",,7,0,,2020-12-13 20:38:02,2020-12-07 15:44:12,55,0,Literal
9019,216,3,2,4,Which of the following are true about Katrina?,"[""She was a master detective."", ""She knows who pushed Humpty Dumpty off the wall."", ""She is 10 years old."", ""She found the dish and the spoon.""]","[""She was a master detective."", ""She knows who pushed Humpty Dumpty off the wall."", ""She found the dish and the spoon.""]",,6,0,,2020-12-07 15:46:00,2020-12-07 15:45:58,43,0,Literal
9020,216,20,2,1,Where did the Muffin Man live?,"[""Times Square"", ""Battlefield Park"", ""Drury Lane"", ""Drury Road""]","[""Drury Lane""]",,6,0,,2020-12-07 15:47:25,2020-12-07 15:47:23,42,0,Literal
9021,216,3,2,1,True or False: Katrina has solved several mysteries.,"[""True"", ""False""]","[""True""]",,6,0,,2020-12-13 20:41:10,2020-12-07 15:48:22,44,0,Literal
9022,223,49,2,3,Put these events in the order they happened in the passage.,"[""Leo tied the shoe laces together."", ""Leo listened to conversations."", ""Leo ate his dinner."", ""Leo counted the jokes that were told.""]","[""Leo ate his dinner."", ""Leo listened to conversations."", ""Leo counted the jokes that were told."", ""Leo tied the shoe laces together.""]",,6,0,,2020-12-07 15:49:59,2020-12-07 15:49:57,43,0,Literal
9023,223,3,2,1,What was happening at Leo's house?,"[""His parents were having a surprise birthday party for him."", ""His parents were having a going away party for their next door neighbor."", ""His parents were having a fancy dinner party."", ""Leo was having a pool party with some of this friends.""]","[""His parents were having a fancy dinner party.""]",,6,0,,2020-12-07 15:51:18,2020-12-07 15:51:15,43,0,Literal
9024,223,3,2,1,What did Leo's mother want him to do?,"[""She wanted him to tie the guest's shoe laces together."", ""She wanted him to be on his best behavior."", ""She wanted him to tell jokes to all of the guests."", ""She wanted him to sit under the dinner table.""]","[""She wanted him to be on his best behavior.""]",,6,0,,2020-12-07 15:53:06,2020-12-07 15:53:04,44,0,Literal
9025,224,20,2,1,What was the Aztec Empire?,"[""An ancient civilization formed by the people who lived in what is now Africa."", ""An ancient civilization formed by the people who lived in what is now United Sates."", ""An ancient civilization formed by the people who lived in what is now Canada."", ""An ancient civilization formed by the people who lived in what is now Mexico.""]","[""An ancient civilization formed by the people who lived in what is now Mexico.""]",,6,0,,2020-12-13 20:47:53,2020-12-07 15:55:58,50,0,Literal
9026,247,68,2,1,How does this passage begin?                                                                                                                                                                                                                                                                                                                                     ,"[""With a description of the setting"", ""With dialogue"", ""With an interjection"", ""With a description of the characters""]","[""With dialogue""]",,3,0,,2020-12-07 15:57:49,2020-12-07 15:57:46,13,0,Literal
9027,263,5,2,1,Which of the following statements about the elf is false?,"[""He had a wrinkly face."", ""His nose was running."", ""He had furry fingers."", ""He was pink.""]","[""He was pink.""]",,3,0,,2020-12-13 20:51:56,2020-12-07 18:57:18,3,0,Literal
9028,287,5,2,1,The shadowy shape had which of the following characteristics that were like a horse?,"[""Eyes"", ""Head"", ""Legs"", ""Arms""]","[""Legs""]",,2,0,,2020-12-13 20:52:36,2020-12-07 18:58:52,3,0,Literal
9029,287,20,2,4, Which of the following statements let the reader know the shadowy figure was a king? Select all that apply.,"[""The title, \""Centaur King\"""", ""\""Upon his head sat a sparkling silver crown.\"""", "" \""But below his waist was the body of a horse!\"""", ""\""Hello. I am King of the River Lands,” he said.""]","[""The title, \""Centaur King\"""", ""\""Upon his head sat a sparkling silver crown.\"""", ""\""Hello. I am King of the River Lands,” he said.""]",,2,0,,2020-12-13 20:53:25,2020-12-07 19:00:47,13,0,Literal
9032,289,49,2,3,Put these events in the order they happened in the passage.,"[""The gum stretched to the edge of town."", ""The gum was long and skinny and sticky."", ""Michael chewed a wad of gum."", ""Michael walked around the corner.""]","[""Michael chewed a wad of gum."", ""The gum was long and skinny and sticky."", ""Michael walked around the corner."", ""The gum stretched to the edge of town.""]",,3,0,,2020-12-07 19:07:53,2020-12-07 19:07:51,2,0,Literal
9035,290,13,2,1,Which of the word in the passage means to shout or say something loudly?,"[""Please"", ""Cried"", ""Appeared"", ""Flick""]","[""Cried""]",,4,0,,2020-12-07 19:11:58,2020-12-07 19:11:57,20,0,Literal
9036,290,68,2,4,Which of the following is an example of time order words?,"[""Flick"", ""First"", ""Then"", ""More""]","[""First"", ""Then""]",,4,0,,2020-12-07 19:13:45,2020-12-07 19:13:43,9,0,Literal
9037,290,20,2,1,True or False: The children wanted a lot of cheese on the pizza.,"[""True"", ""False""]","[""True""]",,4,0,,2020-12-13 21:07:52,2020-12-07 19:14:39,19,0,Literal
9039,293,11,2,4,Which of the following do not describe the sound Casey heard? Select all that apply.,"[""Screeching"", ""Gurgling"", ""Bubbling"", ""Dripping""]","[""Screeching"", ""Gurgling"", ""Dripping""]",,2,0,,2020-12-13 21:08:44,2020-12-07 19:28:36,101,0,Literal
9040,291,13,2,1,Which word in the passage means something you can not see clearly?,"[""Wooden"", ""Switched"", ""Faster"", ""Blur""]","[""Blur""]",,3,0,,2020-12-07 19:18:23,2020-12-07 19:18:19,4,0,Literal
9041,291,11,2,1,Which of the following describe the cups?,"[""There were 2 of them."", ""They were wooden."", ""They had peas under them."", ""They all looked different.""]","[""They were wooden.""]",,3,0,,2020-12-07 19:20:25,2020-12-07 19:20:23,1,0,Literal
9042,291,68,2,1,Which paragraph lets the reader know who was playing a game?,"[""Paragraph 1"", ""Paragraph 3"", ""Paragraph 4"", ""Paragraph""]","[""Paragraph 1""]",,3,0,,2020-12-13 21:09:40,2020-12-07 19:21:59,9,0,Literal
9043,292,20,2,1,What did Cody's mom say about the monster?,"[""That it was friendly."", ""That it was hairy."", ""That is was just a shadow."", ""That is was Cody's imagination.""]","[""That is was just a shadow.""]",,4,0,,2020-12-13 21:11:09,2020-12-07 19:23:23,19,0,Literal
9044,292,20,2,1,How often did Cody see the monster?,"[""Every morning"", ""Every other night"", ""Once a month"", ""Every night""]","[""Every night""]",,4,0,,2020-12-07 19:24:40,2020-12-07 19:24:38,19,0,Literal
9046,295,20,2,1,Why did Marcie need to make sure her secrets were safe?,"[""She had heard someone in her bedroom."", ""She had been away all summer."", ""She was afraid her brother had found it.""]","[""She had been away all summer.""]",,1,0,,2020-12-13 21:12:04,2020-12-07 19:30:03,85,0,Literal
9047,295,20,2,1, What was missing from Marcie's secrets box?,"[""Her notebook"", ""The letter from her pen-pal"", ""Her photos""]","[""The letter from her pen-pal""]",,1,0,,2020-12-13 21:12:28,2020-12-07 19:31:22,85,0,Literal
9050,498,3,2,1,True or False: The narrator encounters other people in this scene. ,"[""True"", ""False""]","[""False""]",,6,0,,2020-12-13 23:04:38,2020-12-12 18:46:55,43,0,Literal
9051,498,20,2,1,For what does the narrator think the doctor's medical books were likely used?,"[""The narrator thinks pages were ripped from the books so the doctor would have them handy. "", ""The narrator thinks pages were ripped from the books to use as wrapping paper. "", ""The narrator thinks pages were ripped from the books by rabid animals. "", ""The narrators thinks pages were ripped from the book and then lit aflame to use to light smoker's pipes.""]","[""The narrators thinks pages were ripped from the book and then lit aflame to use to light smoker's pipes.""]",,6,0,,2020-12-12 18:49:19,2020-12-12 18:49:17,42,0,Literal
9053,498,3,2,1,What is the narrator doing in this scene?,"[""joining in a celebration"", ""searching for the doctor"", ""examining the condition of the ship"", ""planning his escape""]","[""examining the condition of the ship""]",,6,0,,2020-12-12 19:05:44,2020-12-12 19:05:40,43,0,Literal
9054,498,20,2,1,What is missing from the ship that had been there before?,"[""barrels"", ""a treasure chest"", ""a toolbox"", ""a map""]","[""barrels""]",,6,0,,2020-12-12 19:07:34,2020-12-12 19:07:32,43,0,Literal
9057,505,3,2,1,What was the twinkle that Mole noticed?,"[""a star"", ""a glow-worm"", ""a firefly"", ""Water Rat's twinkling eye""]","[""Water Rat's twinkling eye""]",,4,0,,2020-12-12 19:19:36,2020-12-12 19:19:33,31,0,Literal
9058,505,20,2,1,How did Mole first determine that the twinkle was an eye?,"[""It winked at him. "", ""Water Rat called out to greet him. "", ""Water Rat's full face came into view. "", ""Mole realized he had seen this before. ""]","[""It winked at him. ""]",,4,0,,2020-12-12 19:21:30,2020-12-12 19:21:27,19,0,Literal
9059,505,51,2,4,Which of the following are similes? Select all that apply. ,"[""\""it declared itself to be an eye\"""", ""\""like a frame around a picture\"""", ""\""grave round face\"""", ""\""like a tiny star\""""]","[""\""like a frame around a picture\"""", ""\""like a tiny star\""""]",,4,0,,2020-12-12 19:23:27,2020-12-12 19:23:25,33,0,Literal
9060,505,43,2,1,Which of the following is personification? ,"[""\""it... declared itself to be an eye\"""", ""\""grave round face\"""", ""\""like a tiny star\"""", ""\""like a frame around a picture\""""]","[""\""it... declared itself to be an eye\""""]",,5,0,,2020-12-12 19:24:58,2020-12-12 19:24:56,33,0,Literal
9065,514,3,2,1,What does Chef Barroux do to Leon?,"[""He compliments him. "", ""He trains him. "", ""He threatens him. "", ""He physically harms him. ""]","[""He threatens him. ""]",,7,0,,2020-12-12 19:59:32,2020-12-12 19:59:28,57,0,Literal
9066,514,20,2,1,True or False: The other servants remained in the kitchen to watch Chef Barroux scold Leon. ,"[""True"", ""False""]","[""False""]",,7,0,,2020-12-12 20:00:44,2020-12-12 20:00:40,57,0,Literal
9067,514,3,2,1,True or False: Leon defended himself against the Chef's remarks. ,"[""True"", ""False""]","[""False""]",,7,0,,2020-12-12 20:01:43,2020-12-12 20:01:41,57,0,Literal
9069,548,3,2,1,What is happening in this scene?,"[""A member of the Kukuana people is arguing why he should be king in a region. "", ""A member of the Kukuana people is describing how his ancestors arrived in a certain region. "", ""A member of the Kukuana people is saying a prayer. "", ""A teacher is providing a lesson on a local tribe.""]","[""A member of the Kukuana people is describing how his ancestors arrived in a certain region. ""]",,7,0,,2020-12-12 20:13:26,2020-12-12 20:13:24,57,0,Literal
9070,548,26,2,1,Who in the Kukuana people are known to wear hats with plumes atop them?,"[""Gagool, the wise woman"", ""Twala, the king"", ""the person speaking"", ""King Twala's regiments""]","[""King Twala's regiments""]",,7,0,,2020-12-12 20:14:31,2020-12-12 20:14:29,57,0,Literal
9071,548,50,2,4,What made the ancient Kukuana people settle where they did? Select all that apply. ,"[""The Kukuana people found the country in which they stopped to be good."", ""The Kukuana people had reached the shoreline and could go no further without boats. "", ""The Kukuana had reached an area enclosed by mountains, which would make further traveling difficult. "", ""The Kukuana people found a grove of fruit trees which would sustain them. ""]","[""The Kukuana people found the country in which they stopped to be good."", ""The Kukuana had reached an area enclosed by mountains, which would make further traveling difficult. ""]",,7,0,,2020-12-12 20:19:10,2020-12-12 20:19:08,57,0,Literal
9073,548,20,2,4,From where does the speaker get his historical information? Select all that apply. ,"[""from stories that fathers have passed down to their children"", ""from King Twala"", ""from soldiers within the regiments"", ""from Gagool, the wise woman""]","[""from stories that fathers have passed down to their children"", ""from Gagool, the wise woman""]",,7,0,,2020-12-12 20:23:11,2020-12-12 20:23:09,55,0,Literal
9074,548,53,2,1,Which of the following phrases uses synecdoche (where a part is meant to represent a whole)?,"[""\""like the breath of a storm\"""", ""\""high mountains ring in the land\"""", ""\""like the sea sand\"""", ""\""their plumes cover the plain\""""]","[""\""their plumes cover the plain\""""]",,7,0,,2020-12-12 20:25:17,2020-12-12 20:25:15,58,0,Literal
9077,549,20,2,1,True or False: Gagool is doing her best to put the other members of her group at ease.,"[""True"", ""False""]","[""False""]",,8,0,,2020-12-12 20:34:22,2020-12-12 20:34:20,117,0,Literal
9078,549,26,2,1,Which member of the group shows their panic most outwardly?,"[""Sir Henry"", ""Foulata"", ""Good"", ""Macduff"", ""Quatermain""]","[""Foulata""]",,8,0,,2020-12-12 20:35:51,2020-12-12 20:35:49,117,0,Literal
9079,549,20,2,1,What is the narrator's name?,"[""Good"", ""Quatermain"", ""Macduff"", ""Foulata""]","[""Quatermain""]",,8,0,,2020-12-12 20:37:20,2020-12-12 20:37:18,117,0,Literal
9080,549,24,2,1,Which character is acting as the guide?,"[""Sir Henry"", ""Good"", ""Gagool"", ""the narrator""]","[""Gagool""]",,8,0,,2020-12-12 20:38:23,2020-12-12 20:38:21,120,0,Literal
9084,549,12,2,1,"What type of figurative language is used in this statement: ""for which inwardly I did not bless him""?","[""hyperbole"", ""personification"", ""understatement"", ""dialect""]","[""understatement""]",,8,0,,2020-12-12 20:49:00,2020-12-12 20:48:58,118,0,Literal
