id,genreId,gradeId,bookId,passageLengthId,readingLevel,fleschKincaidLevel,name,text,disabled,pending,updatedAt,createdAt,passageNumber
815,9,7,,2,7.5,0.0,Chaac,"Mayan mythology contains a powerful rain deity named Chaac. Chaac uses an axe made of lightning to strike the clouds, creating thunder and rain. Chaac is simultaneously one being, and four! There is a version of Chaac for each one of the cardinal directions (north, south, east, west). 
",0,0,2019-08-29 14:10:43,2019-08-29 13:05:54,
816,13,7,,2,7.8,0.0,Cracking,"They charged across the frozen lake as fast as they possibly could. As they ran they were pursued both by the furious hunters behind them and the sounds of ice cracking beneath them.
",0,0,2019-08-29 14:16:26,2019-08-29 13:05:54,
818,8,7,,2,7.2,0.0,Jackie's Scoop,"Jackie knew any good journalist needed to be able to get the truth out of people. So she straightened her glasses and walked right back into the principal’s office.
",0,0,2019-08-29 14:10:43,2019-08-29 13:05:54,
819,8,7,,4,7.4,0.0,Up the Crooked Staircase,"The sisters crept gingerly up the dark and crooked staircase, holding their breath without exactly knowing why. Tamera went slightly ahead, leading with the flashlight, while Nik followed behind holding Nanna’s largest porcelain cat threateningly above her head.

They climbed a few more steps and then Tamera came to a stop so suddenly, it nearly sent Nik tumbling all the way back down to the landing. 

She pointed the flashlight’s beam down onto the few stairs just ahead of them. They were covered in a thick layer of dust disturbed in only two places: the first stair had the print of a woman’s left shoe; the stair above that had a print of a woman’s right shoe; but the stairs above that had no prints at all. And none leading back down, either.
",0,0,2020-12-01 20:48:00,2019-08-29 13:05:54,
820,8,7,,2,7.0,0.0,At the Post Office,"Spinner stood with his back to the counter, pretending to sort through his stack of new mail. But really he was listening with rapt attention to what the clerk was whispering to Old Man Foreman.

""I heard the cops are lookin’ for it up in the Black Ridge Hills.”
",0,0,2020-01-27 21:48:53,2019-08-29 13:05:54,
822,12,8,,4,8.4,0.0,The Self and the Subway,"The Line 1 Toronto train was a subway like many others you’ve seen. He rocketed down Yonge Street, around the Union loop, and rattled off towards Vaughn. At Vaughn he'd let out a loud, hissing sigh and a clanking sort of grunt, then reverse and do the whole thing backwards all over again. He liked his transit union job well enough, but he couldn’t help thinking about the lights at the end of his tunnels. No matter how long he'd been running, or how much he wished for anything else, that little hopeful point of light always turned out to be just one more dirty subway platform.
",0,0,2019-08-29 14:10:43,2019-08-29 13:05:54,
823,7,7,,2,7.4,0.0,Taxidermy,"He shuffled through the dusty aisle of the taxidermy shop and stopped at a large tiger. Its glassy yellow eyes were still, its powerful jaws frozen in a silent scream. He stared down into the darkness beyond those razor-sharp fangs– and saw something move.
",0,0,2019-08-29 14:10:43,2019-08-29 13:05:54,
824,9,8,,1,8.2,0.0,Manco Cápac,"Manco Cápac is the mythical founder of the Inca civilization. He was sometimes worshipped as a god of fire and the sun. It is said that he was the child of the sun god, Inti, and the moon goddess, Mama Killa. According to legend, Inti sent Manco Cápac to Earth with a magical golden staff and instructed him to find the place where the staff sunk into the ground. On that spot, he was to build a Temple of the Sun, honoring his father. Manco Cápac travelled with his siblings until they found the spot, and there they built the temple, founding the city of Cusco. Some versions of the story claim that in order to secure his position as the ruler of Cusco, Manco Cápac turned all three of his brothers to stone!

Some historians believe the legends of Manco Cápac were exaggerated stories based on a real person. Others think they were simply myths that glorified the origins of the Inca people.
",0,0,2019-08-29 14:10:43,2019-08-29 13:05:54,
825,9,8,,2,8.8,0.0,Mafdet,"Mafdet was an ancient Egyptian goddess, often represented as a woman with the head of a cat. Mafdet was a killer and protector, and, like a cat brings its owner a dead mouse, Mafdet often left the hearts of wrong-doers at the feet of the pharaoh.
",0,0,2019-08-29 14:10:43,2019-08-29 13:05:54,
826,13,7,,2,7.4,0.0,What the Walls Know,"As the wild-eyed woman drew nearer, Selma took a few shaky steps backwards, her eyes darting around the cave for some possible point of escape. Her back hit the hard stone wall and she braced herself against it, ready to go down kicking. But then her hand brushed against something! 
",0,0,2019-09-03 15:02:44,2019-08-29 13:05:54,
827,8,8,,2,8.2,0.0,A Little Thievery,"Detective Chalmers smiled at the wicked thief’s bewildered expression. ""I knew as soon as it became clear that the indents on the floor had been made by a stool. We had been looking for an exceedingly tall suspect, when we should have been looking right under our noses.”

",0,0,2020-01-28 19:55:58,2019-08-29 13:05:54,
828,4,8,,2,8.5,0.0,The Living Room,"By the time she returned to the living room, the armchair was in a screaming match with the mantelpiece; the sofa was letting its cushions slide off in a weepy sort of way; and the floor lamp was swaying back and forth as it often did when feeling nervous.
",0,0,2019-08-29 14:10:43,2019-08-29 13:05:54,
829,8,8,,4,8.9,0.0,The Boat Game,"Priscilla cast a furtive glance across the elegant dining room. She pretended to be checking her lipstick in a small compact. Her keen eyes narrowed on the round table in the farthest corner, it’s occupants laughing and talking merrily as the moonlight winked off the dark sea behind them. One such occupant was the curly-haired man she had seen above deck earlier. There were three others at the table, but he had his arm around a woman wearing diamond earrings and a smirk. 

As Priscilla watched, the woman reached nonchalantly down towards her high-heeled shoe. Slowly and discreetly, she pulled something out of it. 

Priscilla mirrored her movements, pulling forth a small secret of her own.
",0,0,2019-08-29 14:10:43,2019-08-29 13:05:54,
830,9,8,,2,8.4,0.0,Shesmu,"Shesmu was an ancient Egyptian god of both celebration and slaughter. In the afterlife, he was known for squeezing the heads of unjust people in a winepress, and then serving that wine to the more admirable dead. Tasty!
",0,0,2019-08-29 14:10:43,2019-08-29 13:05:54,
831,10,2,,2,2.7,,Sand Kingdom,"Stella stepped back to admire her work. What she had built wasn’t a sand castle. It was an entire sand kingdom!
",0,0,2019-11-07 17:10:52,2019-09-05 16:35:16,
832,11,2,,2,2.8,,Do the Robot,"As the music played, the robot tilted to one side. It held its arms at right angles like big ""L”s. It swung its forearm back and forth. 
	""Wow,” Anthony gasped. ""I think the robot is...dancing the robot!”


",0,0,2019-11-07 17:11:07,2019-09-05 16:40:25,
833,13,1,,2,1.6,,"""Up Stream""","She splashed up the river. She looked this way and that. 
	""Is anyone there?"" she called.
",0,0,2019-10-21 20:00:45,2019-09-05 19:01:35,
835,13,2,,2,2.3,,"""Breaking the Ice""","Sia and Enti froze where they stood. They heard a crack. Then another. They looked down. The frozen lake was giving way!
",0,0,2019-11-07 17:11:07,2019-09-05 19:36:40,
836,13,1,,2,1.3,,"""Light Switch""","""Where's the light switch in here?"" Ted asked.
""There are none!"" came an angry voice. ""This is a cave. MY cave, in fact.""
",0,0,2020-07-08 17:59:12,2019-09-05 19:43:13,
837,13,1,,2,1.9,,"""Stampede""","	The trees shook. The ground rumbled. Sal spun around. 
	""STAMPEDE!"" she yelled.
",0,0,2020-07-08 18:10:45,2019-09-05 20:12:17,
838,13,2,,2,2.1,,"""Don't Look Down""","Ty held tight to the cliff face. His palms were sweaty. His breaths were short and quick. 
	""Don’t look down. Don’t look down,” he whispered.
",0,0,2019-11-07 17:11:07,2019-09-05 20:21:59,
839,13,2,,2,2.5,,"""The Tunnels""","Liv held the torch above her head to see. Down the left tunnel was darkness. Down the right was the same.
",0,0,2019-11-07 17:11:07,2019-09-05 20:39:48,
840,13,1,,2,1.6,,"""Sam Saw the Lion""","Sam saw the lion through the grass. And the lion saw Sam.
",0,0,2019-10-21 20:00:45,2019-09-05 20:45:09,
841,13,1,,2,1.1,,"""The Heart's Map""","	""The map says left"", said Bri.
	""But my heart says right!"" cried Rob.
	""Is your heart full of hidden treasure?"" asked Bri.
	""Yes."" Rob replied. ""At least, that's what my mom says.""
",0,0,2019-10-21 20:03:02,2019-09-05 20:51:14,
842,13,2,,2,2.1,,"""Scuba Scare""","Scott swam as fast as he could. He didn’t look back. Bubbles from his air mask streamed out behind him.
",0,0,2019-11-07 17:11:07,2019-09-05 21:36:09,
843,13,2,,2,2.6,,"""Whale Tale""","Stav gripped the whale’s fin with all her strength. And just in time! The whale leapt out of the water and into the air!
",0,0,2019-11-07 17:11:07,2019-09-05 21:43:20,
844,13,1,,2,1.8,,"""Pirate Pals""","Beth peeked through the crack in the door. A group of people stood on the ship's deck. Some had big hats. Some had pet parrots. Some had peg legs. 
	""Pirates!""


",0,0,2019-10-21 20:03:52,2019-09-05 21:53:30,
845,8,2,,2,2.0,,"""Cookie Crook""","The very last cookie was gone! And Seth had crumbs all over his face.
",0,0,2019-11-07 17:11:07,2019-09-06 13:40:53,
846,8,1,,2,0.5,,"""Clue Questions""","""Where do I look for clues?"" Jen thought. ""In a tree? In the closet? Under my bed? I don't even know where the crime scene is!""
",0,0,2019-10-21 20:09:43,2019-09-06 13:49:49,
847,8,2,,2,2.1,,"""The Wooden Box""","The attic was very dark. In the corner was a small wooden box. Its lid was open, just a little. And from inside came a glowing, pink light.
",0,0,2019-11-07 17:11:07,2019-09-06 13:58:12,
848,8,1,,2,1.0,,"""Following the Trail""","The footprints led down the path. They led around the corner. They led up the steps. Silas put his hand on the door. ""Thief!"" he cried. ""I've got you now!""
",0,0,2020-07-10 17:47:16,2019-09-06 15:09:58,
849,8,1,,2,1.9,,"""Ocean's Treasure""","Gabby swam along the ocean floor. All was dark and silent. She stared into shadows. She looked under rocks. 
	At last she saw it. The golden ring!
",0,0,2019-10-21 20:00:45,2019-09-06 15:21:48,
850,8,2,,4,2.6,,"""Sickly Suspects""","One of these kids was guilty. One of these kids stole the jacket. But who? They all looked nervous.
	Jeff was paler than pale. 
	Trish was super sweaty.
	Al seemed about ten seconds from a vomit comet.
	But which of these was a sign of guilt? And which ones were just signs of the flu that had been going around?


",0,0,2019-11-07 17:11:07,2019-09-06 15:49:17,
851,8,1,,2,1.8,,"""The Flashlight""","Levi held his breath. They crept down the hall. They reached the drawer. He reached out his hand? But David tripped! The flashlight flew out of his hand! It spun in the air! Then it hit the floor with a loud CRASH!
",0,0,2019-10-21 20:00:45,2019-09-06 16:03:44,
852,8,1,,2,1.2,,"""Tight Lipped""","	Arra glared at Ms. Lim. Ms. Lim glared at Arra. Arra kept her lips shut tight so no secrets would fall out.
	""Arra, do you have something to tell me?""
	""No.""
	""Do you know where Spot is?""
	""No.""
	""Are you sure, Arra?""
	""No. I mean, yes!""
",0,0,2020-07-08 18:03:03,2019-09-06 17:20:20,
853,8,2,,2,2.4,,"""Confessing""","""Fine!” Louie shouted. ""I admit it! I did it! I’m guilty! Slap on the handcuffs and take me away!”
	""Always so dramatic, Louie,” Mom replied. ""I just asked if you’re wearing my hat.”

",0,0,2020-08-06 14:36:47,2019-09-06 19:29:42,
854,8,2,,2,2.7,,"""Vanished Fish""","""Yesterday there were three fish in here,” Niv said. He pointed at the tank. ""But today there are only two.”
	""That’s crazy!” Nish replied. ""Did the third fish just fly away?”
	Just then Niv’s cat entered the room. He looked pleased.
",0,0,2019-11-07 17:11:07,2019-09-06 19:37:57,
855,8,2,,2,2.3,,"""An Old Woman's Secret""","The old woman whispered to them. Her voice was too quiet. The sisters stepped closer. 
	And this time they heard her.
	""You’ll never find it,” she croaked. ""I searched my whole life. And I never even saw a trace.”
",0,0,2019-11-07 17:11:07,2019-09-06 19:53:39,
856,8,2,,2,2.0,,"""The Unseen Door""","That door had never been there before! Lei was sure of it. But there it was, at the end of the hall.
	A soft whistling was coming from it– a sound like a bird. 
	She put her hand on the doorknob. It was warm. 
	Then she pulled the door open.


",0,0,2019-11-07 17:11:08,2019-09-06 20:22:31,
858,12,1,,2,1.8,,"""A Lion's Pride""","The proud lion looked up at the sun. 
	""The sun looks just like me!"" he said. ""The sky must be nothing more than a mirror. A mirror to reflect all my beauty!""
",0,0,2019-10-21 20:06:33,2019-09-06 20:57:18,
859,12,1,,2,1.9,,"""The Cactus Cried""","The cactus held his arms up in a shrug. ""I know I seem sharp and prickly,"" he cried, ""but on the inside I'm a mushy mess!""

",0,0,2020-08-07 15:51:38,2019-09-09 20:51:21,
860,12,2,,2,2.5,,"""Framed""","The rare painting hung on the wall. It looked left. It looked right. This wasn’t the painter’s studio! This was an art gallery! 
	The painting tried to pull itself down. But it was stuck! ""Oh no!” it thought. ""I’ve been framed!”


",0,0,2019-11-07 17:11:08,2019-09-09 20:58:23,
861,12,2,,2,2.4,,"""A Doormat""","""I try to be a welcoming fellow,” said the doormat. ""But I’m tired of being stepped on! Mud, dirt, gum– no more! I'm gonna stick up for myself! You can't just walk all over me!”

",0,0,2019-11-07 17:11:08,2019-09-09 21:11:11,
862,12,2,,2,2.3,,"""The Lonely Goat""","The goat stood on the hill. She looked down into the valley. She looked across the grassy fields. She couldn’t see the shepherd girl. Nor her wooden staff. The goat let out a sigh.
",0,0,2019-11-07 17:11:08,2019-09-09 21:15:43,
863,12,1,,2,1.5,,"""How Shadows Began""","There used to be a shadow world. It was not part of our world. But one day all that changed. 


",0,0,2019-10-21 20:00:45,2019-09-09 21:50:26,
864,12,1,,2,1.6,,"""Cat's Eye""","The marble glass. It was smooth. A streak of yellow shot through its center. The cat stared. As she did, the marble winked in the light.


",0,0,2019-10-21 20:00:45,2019-09-09 21:58:30,
865,12,1,,2,1.8,,"""Ox's Long Talks""","The ox liked to wear socks. 
The ox liked long walks. The ox liked loooong talks. 
So the ox opened his mouth up wide like a box. But the other oxen just threw rocks in.

",0,0,2019-10-21 20:00:45,2019-09-09 22:20:02,
866,12,1,,2,0.6,,"""Hangin' Out""","The chimp hung on a branch. 
	""What's up?"" said the chimp to the tree.
	But the tree did not answer.
	""What's up?"" said the chimp to the sky.
	But the sky did not answer.
	""What's up?"" said the chimp to the bat.
	""Not much"", said the bat. ""Just hangin' out.""

",0,0,2020-11-10 00:18:26,2019-09-09 22:25:08,
867,4,2,,2,2.1,,"""Serpent's Gold""","The serpent curled itself around the chest. ""You want the gold? Come and get it.”


",0,0,2019-11-07 17:11:08,2019-09-10 14:11:52,
868,4,2,,2,2.3,,"""Armored Guards""","The double doors opened. On the other side stood two stiff guards. They both wore silver armor. They both had six legs. 
",0,0,2019-11-07 17:11:08,2019-09-10 14:25:30,
869,4,1,,2,1.6,,"""Unlocked""","He cast the spell. There was a loud <i>WHOOSH</i>. All the locked doors sprang open!


",0,0,2019-10-21 20:00:45,2019-09-10 15:14:05,
870,4,1,,2,1.4,,"""This Place is Ours""","The dragon bent down. Her large yellow eye was as tall as the knight. She looked at him. Then she said, ""You should not have come here. This place is ours.""

",0,0,2020-08-18 16:03:30,2019-09-10 18:22:22,
871,4,2,,2,2.0,,"""A Fairy is Born""","The rock began to glow. It went blue, then green, then gold. With a faint hiss, it split open. 
	The boys all jumped back. Their eyes were wide.
	Inside lay one thing: a tiny, winged fairy. 
	

",0,0,2019-11-07 17:11:08,2019-09-10 18:33:25,
872,4,1,,2,1.0,,"""Clemt's Secret""","Clemt put the ring in his pocket. 
	""How will I know when to use it?"" he asked.
	""You'll know,"" the wizard said. ""Its power is yours. You'll know when it's time."" And with that, he was gone.

",0,0,2020-08-18 16:05:40,2019-09-10 18:44:30,
873,4,2,,2,2.0,,"""Troll's Head""","	""Why do they call this cave ‘Troll’s Head’?” Lupa asked.
	""Maybe ‘cause it smells like rotten troll’s breath in here,” Sim replied. He held his nose.
	""The ground is so wet!” Tag added. ""It’s like a swamp!”
	Then a deep angry growl boomed around them. The ground began to move.
",0,0,2019-11-07 17:11:08,2019-09-10 19:05:35,
874,4,2,,2,2.3,,"""A Clunky Critter""","The small, furry creature ran in tight circles. It spun around and around. It spun so fast it became a blur of blue fuzz. It spun so fast it made burn marks on the floor. Jaz tried to grab it, but couldn’t.
	""This things weighs about 300 pounds!” she cried.

",0,0,2019-11-07 17:11:08,2019-09-10 20:02:42,
875,11,1,,2,1.7,,"""The Planet Plimp""","On the planet Plimp, it rains socks. On a good day, they're clean. On a bad day, they're not.

",0,0,2020-08-18 16:06:09,2019-09-10 21:53:30,
876,11,1,,2,1.4,,"""Wendy's Robot""","""My robot is going to change the world!"" Wendy cried. ""It's the biggest! It's the best! It's the only one of its kind!""
	""What does it do?"" Elsie asked.
	""I don't know,"" Wendy replied, flicking the ON switch. ""Let's find out!""

",0,0,2020-08-18 16:06:38,2019-09-10 22:02:07,
877,11,2,,2,2.5,,"""Ticking Time Machine""","Their time machine was almost ready.
	""Where should we go when it’s done?” Sean asked.
	""The future!” Monique replied. ""I want to see myself grown-up: Rich! Famous! Eating dessert for dinner!”
	""Not the past?” said Sean. ""I wanna go back. I wanna see if my dad <i>really</i> never got detention.”
",0,0,2019-11-07 17:11:08,2019-09-10 22:19:18,
878,11,2,,2,2.1,,"""Beam Me Up""","A dark shape shot through the sky. Corey looked up. It stopped right above him. It floated in the air. Then a wide beam of green light fell all around him.


",0,0,2019-11-07 17:11:08,2019-09-10 22:44:17,
879,11,2,,2,2.8,,"""Sky Ships""","Danny watched the three flying ships from his window. He was sure they were UFOs. What else could they be? There were three of them. They only flew at night. And sometimes they spoke to him.


",0,0,2019-11-07 17:11:08,2019-09-10 22:54:33,
880,11,2,,2,2.6,,"""Window to the World""","Paulie stared out of the wide window. There was nothing but blackness and stars. Far away, she saw a small blue dot.
	""That’s Earth,” her father said. ""That’s where we come from.”


",0,0,2019-11-07 17:11:08,2019-09-10 23:09:22,
881,11,1,,2,1.5,,"""Aliens""","""Who says <i>I'm</i> the alien?"" said Tlonk. ""Why not you?""
	""'Cause I'm not!"" Mina laughed. ""I'm a human!""
	""But you're not from this world. You don't look like us. You only have two arms!""
	Mina thought.
	""Exactly!"" said Tlonk. ""An alien!""

",0,0,2020-08-18 16:08:05,2019-09-10 23:24:45,
882,11,1,,2,1.9,,"""Space Lab""","Dr. Gupta slid open the door. ""This is where we do tests,"" she said. ""We test all kinds of things.""
	""What's this for?"" Perry asked. He pressed his nose against a tank.
	""A test on alien brains.""
	Perry took a big step back.
",0,0,2020-08-19 23:22:38,2019-09-10 23:34:37,
883,11,1,,2,1.6,,"""The Red Rocket""","The red rocket was tall. Taller than the tallest building Dawn had seen. It was shiny. It looked fast. It was going to Mars. And she was going with it!
",0,0,2019-10-21 20:00:45,2019-09-10 23:40:23,
884,11,1,,2,1.7,,"""A Very Robot Morning""","There was once a robot named Rob. Rob woke himself up. Rob made himself toast. Rob rolled to work. At work, Rob made more robots.


",0,0,2019-10-21 20:00:45,2019-09-10 23:49:17,
885,5,1,,2,0.7,,"""The Forever Flame""","Once upon a time there was a flame. It was a small flame. But it never, <i>ever</i>, went out.


",0,0,2019-10-21 20:00:45,2019-09-11 13:13:06,
886,5,2,,2,2.7,,"""The Fairy Path""","The fairies led the children into the woods. Deeper and deeper they went. Soon the trees grew very old and thick. The path was dark and narrow. The children walked on.


",0,0,2019-11-07 17:11:08,2019-09-11 13:30:01,
887,5,1,,2,0.5,,"""The Bridge's Keeper""","""Why can't I pass?"" the boy asked.
	The troll stumped forward. ""'Cause this is my bridge!"" he said. ""And you gotta pass a test.""
	""What kind of test?"" asked the boy.
	""A riddle!"" said the troll.
	""OK,"" said the boy. ""What's the riddle?""
	""Uhhh"", said the troll. ""Lemme think.""

",0,0,2020-08-19 23:30:26,2019-09-11 18:37:34,
888,5,1,,2,1.8,,"""The Stew""","The witch threw more items into the pot. First was a small stone. Then a blade of grass. Next an old boot and a patched witch's hat! The stew bubbled and burped.
	""Nearly done!"" cried the witch.


",0,0,2019-10-21 20:06:33,2019-09-11 18:51:30,
889,5,1,,2,1.9,,"""The Very Hairy Child""","People came from all over town. People came from the next town over. People came from far off farms. Everyone came to see the girl.
	""Her hair just grows and grows!"" they'd crow.
	""It's coming out of her ears!"" they'd cheer.
	""It's down to the floor!"" they'd roar.
",0,0,2020-08-19 23:28:06,2019-09-11 19:44:43,
890,5,2,,2,2.4,,"""The Bird and the Moon""","The magic bird flew and flew. It flew so high it touched the moon. That’s why the bird’s wings had silver tips. At least, that’s what the stories say.

",0,0,2019-11-07 17:11:08,2019-09-11 19:51:27,
891,5,2,,2,2.3,,"""The Giant""","Alma looked up at the giant. The giant had wild red hair. She had brown eyes the size of wagon wheels. Her teeth were like big white boulders. Alma gulped.


",0,0,2019-11-07 17:11:08,2019-09-11 20:14:28,
892,5,1,,2,1.9,,"""The Queen's Kindness""","The queen chose to be kind. She gave the swan some bread. Then she lifted its head and broke the curse.


",0,0,2019-10-21 20:00:45,2019-09-11 21:16:39,
893,7,2,,2,2.1,,"""The Blumps Glumped""","The blumps glumped. The gorffs goffed. But when the peepers started sneeping...that’s when Shyla got really scared.


",0,0,2019-11-07 17:11:08,2019-09-11 21:38:20,
894,7,1,,2,1.2,,"""That House""","	""We don't go near that house"", Milo said.
	""Nuh-uh"", said Naya.
	""Why not?"" asked Paul.
	Milo leaned in closer. ""My brother says it's haunted. By ghosts!""


",0,0,2019-10-21 20:09:43,2019-09-11 21:45:31,
895,7,2,,2,2.0,,"""Nat's Bats""","Nat climbed into the attic. She creaked across the floor. She flicked on her flashlight. 
	And hanging right there in front of her face was… a big fat bat!
	Nat looked at the bat.
	The bat looked at Nat.
	Nat hissed like a cat and ran from the bat!


",0,0,2019-11-07 17:11:08,2019-09-11 21:55:18,
896,7,1,,2,1.3,,"""The Lady Next Door""","The lady next door is odd. She has long, sharp nails. She drags her heels. She wears dark glasses. And I never see her sleep.
",0,0,2019-10-21 20:00:45,2019-09-12 02:29:55,
897,7,1,,2,1.7,,"""Howl""","Ady heard a howl. He looked out of his dark window. 
	""It's just the wind,"" he whispered.
",0,0,2020-11-10 00:25:00,2019-09-12 02:37:29,
898,7,1,,2,1.7,,"""A Long Shadow""","The shadow grew longer. And wider. It grew and grew! It grew until it covered the whole town!


",0,0,2019-10-21 20:00:45,2019-09-12 02:45:20,
899,7,1,,2,1.5,,"""Giggles""","Tim walked home alone in the dark. He talked as he walked. He sang. He joked. 
	But someone else giggled.


",0,0,2019-10-21 20:00:45,2019-09-12 02:53:51,
900,10,1,,2,1.1,,"""Choices""","It rained. And rained. And rained. Then it rained some more. 
	""I'm BORED"", Taye shouted. 
	""You've got two choices,"" said Dad. ""Be dry and bored, or wet and happy. You pick.""


",0,0,2019-10-21 20:09:23,2019-09-12 14:10:22,
901,10,1,,2,1.3,,"""Geared Up""","Kay clipped in her helmet. She snapped on her gloves. She pulled up her socks. She tied on her mask.
	She was ready.
	Ready for what? Even she didn't know.


",0,0,2019-10-21 20:08:06,2019-09-12 14:34:02,
902,10,1,,2,1.7,,"""Up to Bat""","Amir stood at the plate. The bat felt very heavy. The sun seemed very hot. He looked out at the in-field. 
	The pitcher stared him down. Amir smiled. The pitcher did not. 
	Then the pitcher pulled back her hand... and threw!

",0,0,2020-09-01 15:41:02,2019-09-12 14:53:45,
903,10,1,,2,1.9,,"""Getting Back on the Horse""","Aida stared up at the horse. She had to tilt her head back so far that her neck hurt. The horse looked as tall as a building. 
	""You want me to ride this thing?"" she asked. She couldn't believe it.


",0,0,2019-10-21 20:09:43,2019-09-12 15:10:17,
904,10,2,,2,2.1,,"""The Lost Marker""","Sai made goofy faces at me. He knew Ms. Pratt couldn't see him. He grabbed a marker. He bluffed pushing it up his nose. 
	But then he laughed. And snorted. Then he wasn’t joking anymore.
	The marker was stuck.


",0,0,2019-11-07 17:11:08,2019-09-12 15:37:47,
905,10,1,,2,1.7,,"""Just Hangin'""","Jing hung from the tree branch. She was so high up! She could feel the breeze. She could see into the yard next door. Her feet swayed back and forth.
	""So what if I can’t get down,” she said. ""Maybe I just live up here now. It’s nice!”


",0,0,2019-11-07 17:11:08,2019-09-12 15:54:51,
906,10,1,,2,1.8,,"""Trading Day""","The boys looked at their piles.
	Red. Blue. Purple. Orange. ""I sort my candy by color,” said Youssef.
	Chocolate. Gum. Caramel. Lollipop. ""I sort my candy by type,” said Toby.
	""Hmmmm,” said Youssef.
	""Hmmmm,” said Toby. ""Ready to trade?”
	""I was born ready!” said Youssef.


",0,0,2019-11-07 17:11:08,2019-09-12 16:10:22,
907,10,2,,2,2.1,,"""Gotta Dance""","When music played, Roy danced. He didn’t always mean to– but that’s just how he was! When he heard the beat, he had to get on his feet!
",0,0,2019-11-07 17:11:09,2019-09-12 16:25:16,
908,10,2,,2,2.2,,"""The Top of the Hill""","The twins were set on reaching the top of the hill. Mimi’s hair had gone frizzy from sweating. Nene’s boots were caked in mud. And the top still seemed so far away!
	But they were sure they would get there. One step at a time!
",0,0,2019-11-07 17:11:09,2019-09-12 16:30:57,
920,9,2,,2,2.8,,"""Iris""","Iris is the Greek goddess of rainbows! She travels at the speed of wind!


",0,0,2019-11-07 17:11:09,2019-09-12 21:29:40,
921,9,2,,2,2.0,,"""Janus""","Janus is the Roman god of choices and change. He has two faces: one looks to the past, and one to the future.


",0,0,2019-11-07 17:11:09,2019-09-12 21:36:32,
922,9,2,,2,2.4,,"""Hermes""","Hermes is the Greek god of trade. He wears sandals with wings on them!


",0,0,2019-11-07 17:11:09,2019-09-12 21:49:58,
923,9,1,,2,1.1,,"""Bragi""","Bragi is a god from Norse myth. He is the god of poetry.


",0,0,2019-11-07 17:11:09,2019-09-12 21:57:20,
924,9,1,,2,0.9,,"""Tyr""","Tyr is a god from Norse myth. He is the god of war.


",0,0,2019-11-07 17:11:09,2019-09-12 22:03:28,
925,2,2,,2,2.6,,"""A Dog's Ear""","Dogs have great ears! They can hear sounds very far away: four times farther away than humans! 
",0,0,2019-11-07 17:11:09,2019-09-17 13:40:19,
926,2,2,,2,2.9,,"""Lobster Stomachs""","Lobsters have two stomachs. One is found inside the head!


",0,0,2019-11-07 17:11:09,2019-09-17 14:16:47,
928,2,2,,2,2.5,,"""Big Old Trees, Please!""","The world’s oldest tree is 4,851 years old! The tallest is 380 feet tall!


",0,0,2019-11-07 17:11:10,2019-09-17 14:50:16,
929,2,1,,2,0.9,,"""Silent Space""","There is no sound in space.


",0,0,2019-11-07 17:11:10,2019-09-17 15:00:56,
930,2,2,,2,2.7,,"""A Whale of a Tale""","You may know of ""killer whales,"" but they are really ""orcas."" In fact, they are not whales at all!

",0,0,2020-08-16 19:42:18,2019-09-17 15:25:55,
931,2,2,,2,2.0,,"""Growing Sweet""","Pineapples take two years to grow. That's a long wait but the end is sweet!

",0,0,2020-08-21 18:20:53,2019-09-17 15:53:14,
932,2,1,,2,1.7,,"""A Dog's Nose Knows""","A dog’s nose has two air tubes. One is for breath. One is for smells. That means dogs can smell even when they breathe out!
",0,0,2019-11-07 17:11:10,2019-09-17 17:07:52,
933,2,1,,2,1.9,,"""Hairy Manimals""","All mammals have hair. Even the ones that live in the sea!


",0,0,2019-11-07 17:11:10,2019-09-17 18:30:31,
934,2,1,,2,1.8,,"""Bird Bones""","Birds are very light. They must be to fly. That’s why their bones are ""hollow"" (that means empty inside)!

",0,0,2020-08-22 18:31:51,2019-09-17 18:51:50,
935,2,1,,2,1.3,,"""Duck Lips""","No birds have lips. All birds have either a bill or a beak.


",0,0,2019-11-07 17:11:10,2019-09-17 18:57:15,
936,2,1,,2,1.2,,"""Bamboo Shoots (Up)""","Bamboo is a plant. It grows very fast. Some kinds grow three feet in one day!


",0,0,2019-11-07 17:11:10,2019-09-17 19:03:45,
937,9,1,,2,1.3,,"""Hypnos""","Hypnos is a Greek god. He is the god of sleep. He lives in the cave where it is said that day and night meet.


",0,0,2019-11-07 17:11:10,2019-09-17 19:36:09,
938,9,1,,2,1.4,,"""Eros""","Eros is the Greek god of love. His Roman name is Cupid!


",0,0,2019-11-07 17:11:10,2019-09-17 19:39:29,
939,9,2,,2,2.2,,"""Atlas""","Atlas is a Greek god. In one myth, he was forced to hold the whole world on his shoulders. That’s why we call a book of maps, an ""atlas”!
",0,0,2019-11-07 17:11:10,2019-09-17 19:56:31,
940,9,2,,2,2.0,,"""Phobos""","Phobos is the Greek god of fear. He would most often appear when a war began.


",0,0,2019-11-07 17:11:10,2019-09-17 20:03:55,
941,9,2,,2,2.5,,"""Geras""","Geras is the Greek god of old age. In his myths, people who grow old are happy. These myths say old age brings strength and fame. 
",0,0,2019-11-07 17:11:10,2019-09-17 20:16:01,
